from,to,weight,type
TVN3qoXU0-sateboutdCZg,g0_x4kVvJAYuk96oCcbOmw,1,friendship
TVN3qoXU0-sateboutdCZg,GcdYgbaF75vj7RO6EZhPOQ,1,friendship
TVN3qoXU0-sateboutdCZg,46Wi08T5D3phf3SMgi7U3w,1,friendship
TVN3qoXU0-sateboutdCZg,BzcTU6B58qKZIbiikQBirQ,1,friendship
TVN3qoXU0-sateboutdCZg,cUB2WhICFuSe7DwXAIoo0g,1,friendship
TVN3qoXU0-sateboutdCZg,BTHXLOCKyo1z8ZrWq8-9_g,1,friendship
TVN3qoXU0-sateboutdCZg,FXW16a1QddonpF-h3NtxPg,1,friendship
TVN3qoXU0-sateboutdCZg,ePxjx8tee06mn5h87X-Sxg,1,friendship
TVN3qoXU0-sateboutdCZg,PDjIq_nmePoT4VaJxeOg3g,1,friendship
TVN3qoXU0-sateboutdCZg,ZuniSoRZP4cS8DoWLpV9CQ,1,friendship
TVN3qoXU0-sateboutdCZg,s8C7D6o_KI199rZYSFWjKw,1,friendship
TVN3qoXU0-sateboutdCZg,A1nIXS5XEWeZ2EUUcOsurA,1,friendship
TVN3qoXU0-sateboutdCZg,OLGQ7alK4VKl3YdQk6UF5g,1,friendship
TVN3qoXU0-sateboutdCZg,CBHpTYlMeG6kMo0a7LODkA,1,friendship
TVN3qoXU0-sateboutdCZg,P6vRbbkofZrkEPxVzM4tsw,1,friendship
TVN3qoXU0-sateboutdCZg,NFeNXGbZWRCe6qMEppNdRw,1,friendship
TVN3qoXU0-sateboutdCZg,BmVwbsL8l0imz4slonyMaA,1,friendship
TVN3qoXU0-sateboutdCZg,bi76Ih6tRv-ghYWFCJ0dag,1,friendship
TVN3qoXU0-sateboutdCZg,CjJhEzdWQNEKa7grwPRQyg,1,friendship
TVN3qoXU0-sateboutdCZg,QczCdRxNPg08FGbrj9n0VA,1,friendship
TVN3qoXU0-sateboutdCZg,cMPJlsuY5IQgJ8N9qICdDw,1,friendship
TVN3qoXU0-sateboutdCZg,dhLizr4a2oydrv15y56r0A,1,friendship
TVN3qoXU0-sateboutdCZg,B-V1eJcIwouZuUrMFQkmnA,1,friendship
TVN3qoXU0-sateboutdCZg,zfD3xhVNkGJs-AOOSslqtQ,1,friendship
TVN3qoXU0-sateboutdCZg,cIVmIJD7nIiEcVGamfBoVw,1,friendship
TVN3qoXU0-sateboutdCZg,v98WXw1EToiuPIxtE0aekQ,1,friendship
TVN3qoXU0-sateboutdCZg,lABhRt6E1lAvG68kqQZMow,1,friendship
TVN3qoXU0-sateboutdCZg,r3ov7FgibBx41_W74I1KiA,1,friendship
TVN3qoXU0-sateboutdCZg,-G7Zkl1wIWBBmD0KRy_sCw,1,friendship
TVN3qoXU0-sateboutdCZg,zUk_Ww2q1At1QSyRbUjIGQ,1,friendship
TVN3qoXU0-sateboutdCZg,B-s-8VUnuBjGTP3d01jsyw,1,friendship
TVN3qoXU0-sateboutdCZg,XdXgIs4i5JFvtJf0rJlWsA,1,friendship
TVN3qoXU0-sateboutdCZg,-kAQ-PSKx3i0st2B4aPpTg,1,friendship
TVN3qoXU0-sateboutdCZg,hEa7-IIWhZsMKvl0qNsGKw,1,friendship
TVN3qoXU0-sateboutdCZg,uHTikjpBLKWQyjVENGDS1Q,1,friendship
TVN3qoXU0-sateboutdCZg,p-3GcxiOW6NDvrFq3Z0HVQ,1,friendship
TVN3qoXU0-sateboutdCZg,euBjSnXAZpPgT6RkMu9QMA,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,ie9VaHvAaQgjMJP3Gn-AQQ,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,8ybqiIIq9AWe4AmrQEq8qA,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,ET8n-r7glWYqZhuR6GcdNw,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,CDxlgCoUoNRV3VMkYZrUuQ,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,ppsm8EDKjA1fp1yTCP3RrQ,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,9C_h-H1Z7Xz7dvbgsBrnSg,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,TVN3qoXU0-sateboutdCZg,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,0pcoe7P1OblJm4Pt7o6T7g,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,178lUNiULUgxi8fdm1zXmA,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,WvutaEoxM-8ME0JFTTWBDg,1,friendship
cMPJlsuY5IQgJ8N9qICdDw,ei3O4gS4YaEfQW2vpDdYkA,1,friendship
ApJ9YgYU-AhS4a-F5oTGHw,-XZOz3ViFET3IZFRGFoOpQ,1,friendship
ApJ9YgYU-AhS4a-F5oTGHw,BmVwbsL8l0imz4slonyMaA,1,friendship
ApJ9YgYU-AhS4a-F5oTGHw,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
A_BF2dDDUTKGVXrqxO9mag,ET8n-r7glWYqZhuR6GcdNw,1,friendship
A_BF2dDDUTKGVXrqxO9mag,ie9VaHvAaQgjMJP3Gn-AQQ,1,friendship
A_BF2dDDUTKGVXrqxO9mag,cXtE-ZTrNx-hE7usp_f_xg,1,friendship
A_BF2dDDUTKGVXrqxO9mag,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
B-s-8VUnuBjGTP3d01jsyw,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
B-s-8VUnuBjGTP3d01jsyw,ET8n-r7glWYqZhuR6GcdNw,1,friendship
B-s-8VUnuBjGTP3d01jsyw,j_orXueAYJBft-VUNbs1IA,1,friendship
B-s-8VUnuBjGTP3d01jsyw,DK00bPezapwBpdXIljwtxg,1,friendship
B-s-8VUnuBjGTP3d01jsyw,-G7Zkl1wIWBBmD0KRy_sCw,1,friendship
B-s-8VUnuBjGTP3d01jsyw,RHBEH_PAHLXaX8qeAe8_gQ,1,friendship
B-s-8VUnuBjGTP3d01jsyw,BmVwbsL8l0imz4slonyMaA,1,friendship
B-s-8VUnuBjGTP3d01jsyw,BTHXLOCKyo1z8ZrWq8-9_g,1,friendship
B-s-8VUnuBjGTP3d01jsyw,lRRuTimITgwzoXLIM3g9qw,1,friendship
B-s-8VUnuBjGTP3d01jsyw,j8UODb7MWmuraUTg9RGcXQ,1,friendship
B-s-8VUnuBjGTP3d01jsyw,ZFR1aPaMDgWbzsBkVEHxQA,1,friendship
B-s-8VUnuBjGTP3d01jsyw,TVN3qoXU0-sateboutdCZg,1,friendship
B-s-8VUnuBjGTP3d01jsyw,uYV4fdoQeJ99vgY6_SU-zg,1,friendship
WTNE5YK9RTgP5jzStlbWjQ,Jr2LXT34rQlGZAnSIQMnrg,1,friendship
WTNE5YK9RTgP5jzStlbWjQ,-ne-7caCLAk2j3kD7tzBGw,1,friendship
WTNE5YK9RTgP5jzStlbWjQ,8ybqiIIq9AWe4AmrQEq8qA,1,friendship
WTNE5YK9RTgP5jzStlbWjQ,cKz6fwya_J37xtNj5wYy7w,1,friendship
WTNE5YK9RTgP5jzStlbWjQ,f3AZHdFgVpB5oglDz4kvyQ,1,friendship
DsSTEHDUdXQsk7tknLtQSw,qgnG6fDJep6kgXg8mRdMQw,1,friendship
DsSTEHDUdXQsk7tknLtQSw,EYTP0tABnuBCD9yc_au8aw,1,friendship
bi76Ih6tRv-ghYWFCJ0dag,cXtE-ZTrNx-hE7usp_f_xg,1,friendship
bi76Ih6tRv-ghYWFCJ0dag,TVN3qoXU0-sateboutdCZg,1,friendship
bi76Ih6tRv-ghYWFCJ0dag,ET8n-r7glWYqZhuR6GcdNw,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,ET8n-r7glWYqZhuR6GcdNw,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,1vh3MGM67d8HG2ZrkQfOXQ,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,GcdYgbaF75vj7RO6EZhPOQ,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,s8C7D6o_KI199rZYSFWjKw,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,akUC5qP68u0_frTwHLl61w,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,cMPJlsuY5IQgJ8N9qICdDw,1,friendship
9C_h-H1Z7Xz7dvbgsBrnSg,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,ET8n-r7glWYqZhuR6GcdNw,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,GcdYgbaF75vj7RO6EZhPOQ,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,IMVZIi7x3d3NIQH1T5MN-Q,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,scMLUgV1SzTe9TjBBuf3tg,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,BmVwbsL8l0imz4slonyMaA,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,uIKD7cJF4ZWkicin2ulWPg,1,friendship
ZTvil7E2JbtORKm0bu6MKQ,Y8uEQnccKOpgdYOE3ls1ug,1,friendship
ie9VaHvAaQgjMJP3Gn-AQQ,ET8n-r7glWYqZhuR6GcdNw,1,friendship
ie9VaHvAaQgjMJP3Gn-AQQ,A_BF2dDDUTKGVXrqxO9mag,1,friendship
ie9VaHvAaQgjMJP3Gn-AQQ,cMPJlsuY5IQgJ8N9qICdDw,1,friendship
ie9VaHvAaQgjMJP3Gn-AQQ,uIKD7cJF4ZWkicin2ulWPg,1,friendship
46Wi08T5D3phf3SMgi7U3w,X6ikCQsAC4QGN-RjmvW2vA,1,friendship
46Wi08T5D3phf3SMgi7U3w,lRRuTimITgwzoXLIM3g9qw,1,friendship
46Wi08T5D3phf3SMgi7U3w,zkUag7nMlqepogNJIi4EoA,1,friendship
46Wi08T5D3phf3SMgi7U3w,g0_x4kVvJAYuk96oCcbOmw,1,friendship
46Wi08T5D3phf3SMgi7U3w,lXIJsJxVnKAy27nJB7BoKw,1,friendship
46Wi08T5D3phf3SMgi7U3w,Ia_irX_xqSQuAtrk3E1BiA,1,friendship
46Wi08T5D3phf3SMgi7U3w,GcdYgbaF75vj7RO6EZhPOQ,1,friendship
46Wi08T5D3phf3SMgi7U3w,BzcTU6B58qKZIbiikQBirQ,1,friendship
46Wi08T5D3phf3SMgi7U3w,zfD3xhVNkGJs-AOOSslqtQ,1,friendship
46Wi08T5D3phf3SMgi7U3w,byIpgEbSQo6KHHhKymgU6Q,1,friendship
46Wi08T5D3phf3SMgi7U3w,TVN3qoXU0-sateboutdCZg,1,friendship
46Wi08T5D3phf3SMgi7U3w,x1kOEZf5hbkJM8j3XwSt-Q,1,friendship
46Wi08T5D3phf3SMgi7U3w,mcCiXdEYAAT6yqeFcF0zKg,1,friendship
46Wi08T5D3phf3SMgi7U3w,ePxjx8tee06mn5h87X-Sxg,1,friendship
46Wi08T5D3phf3SMgi7U3w,oSG8xoN32MmqmrDprlfxxA,1,friendship
46Wi08T5D3phf3SMgi7U3w,OLGQ7alK4VKl3YdQk6UF5g,1,friendship
46Wi08T5D3phf3SMgi7U3w,gRGYox73sLg90b3r9xx1Gg,1,friendship
46Wi08T5D3phf3SMgi7U3w,NFeNXGbZWRCe6qMEppNdRw,1,friendship
46Wi08T5D3phf3SMgi7U3w,6pbNMgTnSYrtPHDN07IXwA,1,friendship
46Wi08T5D3phf3SMgi7U3w,tQ2g3kVkTBG2g0Gmz4U1YA,1,friendship
46Wi08T5D3phf3SMgi7U3w,cdDnhPsk5Yws9qa7q2D8cA,1,friendship
46Wi08T5D3phf3SMgi7U3w,aaEr2-3Qaa4jo9rkjiqibA,1,friendship
46Wi08T5D3phf3SMgi7U3w,cIVmIJD7nIiEcVGamfBoVw,1,friendship
46Wi08T5D3phf3SMgi7U3w,wv6Q8PiF70uySYAcvo3DhQ,1,friendship
46Wi08T5D3phf3SMgi7U3w,J_xAyWa25xVvzyOGfAfYNg,1,friendship
46Wi08T5D3phf3SMgi7U3w,lABhRt6E1lAvG68kqQZMow,1,friendship
46Wi08T5D3phf3SMgi7U3w,-G7Zkl1wIWBBmD0KRy_sCw,1,friendship
46Wi08T5D3phf3SMgi7U3w,A1nIXS5XEWeZ2EUUcOsurA,1,friendship
46Wi08T5D3phf3SMgi7U3w,ET8n-r7glWYqZhuR6GcdNw,1,friendship
46Wi08T5D3phf3SMgi7U3w,_KeAuX2sKECc9p-19uYB7A,1,friendship
46Wi08T5D3phf3SMgi7U3w,zUk_Ww2q1At1QSyRbUjIGQ,1,friendship
Vm0fyrUjwMTDgwqV6DhqDw,ET8n-r7glWYqZhuR6GcdNw,1,friendship
Vm0fyrUjwMTDgwqV6DhqDw,NFeNXGbZWRCe6qMEppNdRw,1,friendship
Vm0fyrUjwMTDgwqV6DhqDw,v98WXw1EToiuPIxtE0aekQ,1,friendship
KwC7I2KR-HlEb3KSH4a0bw,R-s0RjtnCRaeVW_dZ5DYbw,1,friendship
KwC7I2KR-HlEb3KSH4a0bw,ulRdB25JWcztx_n6N67yog,1,friendship
KwC7I2KR-HlEb3KSH4a0bw,f3AZHdFgVpB5oglDz4kvyQ,1,friendship
KwC7I2KR-HlEb3KSH4a0bw,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
t3GdQhAtOP3GYI7JF_49vg,ePxjx8tee06mn5h87X-Sxg,1,friendship
0xEO0EHf9yuNQ0rA59EH1A,UJjlieNU85Ak0uyW0glKgQ,1,friendship
0xEO0EHf9yuNQ0rA59EH1A,BzcTU6B58qKZIbiikQBirQ,1,friendship
0xEO0EHf9yuNQ0rA59EH1A,hiIbTTTFZicxxGRYfJVTfw,1,friendship
8wHKhb9wqIHca43Xr1xJZQ,IMVZIi7x3d3NIQH1T5MN-Q,1,friendship
iliPyjM1n5TMV6QaCfCNIQ,Xca3XaX66luta0w6XLqbxg,1,friendship
cFaHx-FkCnzdfF8BccukIg,eZg60HZVrM5qgAx_3qf3qg,1,friendship
cFaHx-FkCnzdfF8BccukIg,HyecqwXeafZ9umTSw5WdOA,1,friendship
cFaHx-FkCnzdfF8BccukIg,BmVwbsL8l0imz4slonyMaA,1,friendship
cFaHx-FkCnzdfF8BccukIg,PT2kDWAaJ7Hubcgun5-nAA,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,n-_wD3k6Np8T5jxc9NojuQ,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,cUB2WhICFuSe7DwXAIoo0g,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,ET8n-r7glWYqZhuR6GcdNw,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,r7oVUu_1-jVmllejAm3VCw,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,kYb5ITkyS_jfEr96je_5Uw,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,BmVwbsL8l0imz4slonyMaA,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,-G7Zkl1wIWBBmD0KRy_sCw,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,dhLizr4a2oydrv15y56r0A,1,friendship
FQ-zmWPEG_pjSQx6pt3Efw,uEIBU9CzeYA2gMvyo19_GQ,1,friendship
302kcRtUp1vNds8tN3tr6Q,Zp1o52IRl92dunmsfiT96g,1,friendship
302kcRtUp1vNds8tN3tr6Q,2x6zQomtMOfnpWXLUqv5Sw,1,friendship
302kcRtUp1vNds8tN3tr6Q,dhLizr4a2oydrv15y56r0A,1,friendship
302kcRtUp1vNds8tN3tr6Q,n-_wD3k6Np8T5jxc9NojuQ,1,friendship
302kcRtUp1vNds8tN3tr6Q,Pzmkm8VO09u28GDGvTX52w,1,friendship
302kcRtUp1vNds8tN3tr6Q,qXJWj-VFnfLsjVDQWKXQzg,1,friendship
302kcRtUp1vNds8tN3tr6Q,xtJ4UAWlFHMOQAJ5CjdZqA,1,friendship
302kcRtUp1vNds8tN3tr6Q,yPnuNJAeXRA59HR__rucgA,1,friendship
302kcRtUp1vNds8tN3tr6Q,zN8fTtCY5w16-c0VW7P8SA,1,friendship
302kcRtUp1vNds8tN3tr6Q,0ubFDSPBD20ppJTV6Q7xrg,1,friendship
302kcRtUp1vNds8tN3tr6Q,NLC8jd5g6Jx5hPV9sOVY0w,1,friendship
302kcRtUp1vNds8tN3tr6Q,_C1tVB-LsHo3L9LrEKheUQ,1,friendship
302kcRtUp1vNds8tN3tr6Q,i6KG0Y7XF5e5WDPLgLzKCQ,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,zUk_Ww2q1At1QSyRbUjIGQ,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,g0_x4kVvJAYuk96oCcbOmw,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,WTNE5YK9RTgP5jzStlbWjQ,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,KwC7I2KR-HlEb3KSH4a0bw,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,hsoo78Z3aP8N_VkvcaM-pQ,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,Zp1o52IRl92dunmsfiT96g,1,friendship
f3AZHdFgVpB5oglDz4kvyQ,X6ikCQsAC4QGN-RjmvW2vA,1,friendship
tvfn8CFaHWfrYNj0UoYl2w,llPKs0sD34i2r9IvLi0vwA,1,friendship
tvfn8CFaHWfrYNj0UoYl2w,T-OcDXLwt0CCS-m-SJBoPg,1,friendship
R-s0RjtnCRaeVW_dZ5DYbw,ulRdB25JWcztx_n6N67yog,1,friendship
R-s0RjtnCRaeVW_dZ5DYbw,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
R-s0RjtnCRaeVW_dZ5DYbw,KwC7I2KR-HlEb3KSH4a0bw,1,friendship
R-s0RjtnCRaeVW_dZ5DYbw,ET8n-r7glWYqZhuR6GcdNw,1,friendship
n5NatlzIpc17OOvAFqujHA,4GuJxlxj9pJTLiSL1G82ww,1,friendship
n5NatlzIpc17OOvAFqujHA,eDLQEOlqM1IL_T9Bqjgy3w,1,friendship
n5NatlzIpc17OOvAFqujHA,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
n5NatlzIpc17OOvAFqujHA,ZX9aq6fKbGaF6hXSnkDiAA,1,friendship
n5NatlzIpc17OOvAFqujHA,ET8n-r7glWYqZhuR6GcdNw,1,friendship
Uc1XT_PSU560yjARWTc2uw,ZX9aq6fKbGaF6hXSnkDiAA,1,friendship
Uc1XT_PSU560yjARWTc2uw,V0c-AS2FFCeSaV-3JfG5vA,1,friendship
Uc1XT_PSU560yjARWTc2uw,eZg60HZVrM5qgAx_3qf3qg,1,friendship
j_orXueAYJBft-VUNbs1IA,p-o77-MeoHnItc1N_jDHlQ,1,friendship
j_orXueAYJBft-VUNbs1IA,cGNlFHX1EQtLNRmDtpFw0w,1,friendship
j_orXueAYJBft-VUNbs1IA,90LRTAl9knIOAN_HwHqcBQ,1,friendship
j_orXueAYJBft-VUNbs1IA,-NbeVN5tnwdyYAvdNkKMjw,1,friendship
j_orXueAYJBft-VUNbs1IA,Ia_irX_xqSQuAtrk3E1BiA,1,friendship
j_orXueAYJBft-VUNbs1IA,ET8n-r7glWYqZhuR6GcdNw,1,friendship
j_orXueAYJBft-VUNbs1IA,RgDVC3ZUBqpEe6Y1kPhIpw,1,friendship
j_orXueAYJBft-VUNbs1IA,lRRuTimITgwzoXLIM3g9qw,1,friendship
j_orXueAYJBft-VUNbs1IA,NFeNXGbZWRCe6qMEppNdRw,1,friendship
j_orXueAYJBft-VUNbs1IA,B-s-8VUnuBjGTP3d01jsyw,1,friendship
j_orXueAYJBft-VUNbs1IA,PT2kDWAaJ7Hubcgun5-nAA,1,friendship
j_orXueAYJBft-VUNbs1IA,cIVmIJD7nIiEcVGamfBoVw,1,friendship
j_orXueAYJBft-VUNbs1IA,mcCiXdEYAAT6yqeFcF0zKg,1,friendship
j_orXueAYJBft-VUNbs1IA,FRrDy332kx71MzTzbgaRIw,1,friendship
viQc2PJIsxIE5-rnWXwkUg,loYvUcSTzhZj3SOzxJuhGA,1,friendship
viQc2PJIsxIE5-rnWXwkUg,n3aKJqRTJM8JjrFn_l6NwQ,1,friendship
viQc2PJIsxIE5-rnWXwkUg,uIKD7cJF4ZWkicin2ulWPg,1,friendship
viQc2PJIsxIE5-rnWXwkUg,OLGQ7alK4VKl3YdQk6UF5g,1,friendship
uIKD7cJF4ZWkicin2ulWPg,ZTvil7E2JbtORKm0bu6MKQ,1,friendship
uIKD7cJF4ZWkicin2ulWPg,ET8n-r7glWYqZhuR6GcdNw,1,friendship
uIKD7cJF4ZWkicin2ulWPg,lRRuTimITgwzoXLIM3g9qw,1,friendship
uIKD7cJF4ZWkicin2ulWPg,viQc2PJIsxIE5-rnWXwkUg,1,friendship
uIKD7cJF4ZWkicin2ulWPg,ZX9aq6fKbGaF6hXSnkDiAA,1,friendship
uIKD7cJF4ZWkicin2ulWPg,-NbeVN5tnwdyYAvdNkKMjw,1,friendship
