from,to,weight,type
kZnSGYEx0mLVGroGtZiXIA,ET8n-r7glWYqZhuR6GcdNw,686445,compliments
kZnSGYEx0mLVGroGtZiXIA,-G7Zkl1wIWBBmD0KRy_sCw,414486,compliments
kZnSGYEx0mLVGroGtZiXIA,RgDVC3ZUBqpEe6Y1kPhIpw,411260,compliments
kZnSGYEx0mLVGroGtZiXIA,BmVwbsL8l0imz4slonyMaA,410915,compliments
NEnjlrr2ozU4FMmXup88wA,ET8n-r7glWYqZhuR6GcdNw,153567,compliments
NEnjlrr2ozU4FMmXup88wA,jsp8h4yF3VI7_sk3EyvEIQ,143792,compliments
NEnjlrr2ozU4FMmXup88wA,BmVwbsL8l0imz4slonyMaA,118859,compliments
NEnjlrr2ozU4FMmXup88wA,RgDVC3ZUBqpEe6Y1kPhIpw,72133,compliments
NEnjlrr2ozU4FMmXup88wA,V0c-AS2FFCeSaV-3JfG5vA,68754,compliments
TVN3qoXU0-sateboutdCZg,jsp8h4yF3VI7_sk3EyvEIQ,1225467,compliments
TVN3qoXU0-sateboutdCZg,ET8n-r7glWYqZhuR6GcdNw,776278,compliments
TVN3qoXU0-sateboutdCZg,BmVwbsL8l0imz4slonyMaA,504362,compliments
TVN3qoXU0-sateboutdCZg,RgDVC3ZUBqpEe6Y1kPhIpw,441271,compliments
TVN3qoXU0-sateboutdCZg,V0c-AS2FFCeSaV-3JfG5vA,428213,compliments
cMPJlsuY5IQgJ8N9qICdDw,jsp8h4yF3VI7_sk3EyvEIQ,673162,compliments
cMPJlsuY5IQgJ8N9qICdDw,ET8n-r7glWYqZhuR6GcdNw,560755,compliments
cMPJlsuY5IQgJ8N9qICdDw,BmVwbsL8l0imz4slonyMaA,403589,compliments
cMPJlsuY5IQgJ8N9qICdDw,RgDVC3ZUBqpEe6Y1kPhIpw,286847,compliments
cMPJlsuY5IQgJ8N9qICdDw,V0c-AS2FFCeSaV-3JfG5vA,275890,compliments
LI_A-_R6SQotk6fX8C0nPQ,ET8n-r7glWYqZhuR6GcdNw,6561,compliments
LI_A-_R6SQotk6fX8C0nPQ,BmVwbsL8l0imz4slonyMaA,5783,compliments
LI_A-_R6SQotk6fX8C0nPQ,jsp8h4yF3VI7_sk3EyvEIQ,4288,compliments
LI_A-_R6SQotk6fX8C0nPQ,V0c-AS2FFCeSaV-3JfG5vA,2704,compliments
LI_A-_R6SQotk6fX8C0nPQ,RgDVC3ZUBqpEe6Y1kPhIpw,2584,compliments
CBk3GqDIhAxm1Sm5uWZynA,-G7Zkl1wIWBBmD0KRy_sCw,1266,compliments
CBk3GqDIhAxm1Sm5uWZynA,ET8n-r7glWYqZhuR6GcdNw,701,compliments
CBk3GqDIhAxm1Sm5uWZynA,RgDVC3ZUBqpEe6Y1kPhIpw,659,compliments
CBk3GqDIhAxm1Sm5uWZynA,jsp8h4yF3VI7_sk3EyvEIQ,646,compliments
CBk3GqDIhAxm1Sm5uWZynA,BmVwbsL8l0imz4slonyMaA,328,compliments
vWWvICTldmZgz-JMui2u2w,jsp8h4yF3VI7_sk3EyvEIQ,44847,compliments
vWWvICTldmZgz-JMui2u2w,ET8n-r7glWYqZhuR6GcdNw,34042,compliments
vWWvICTldmZgz-JMui2u2w,RgDVC3ZUBqpEe6Y1kPhIpw,20481,compliments
vWWvICTldmZgz-JMui2u2w,BmVwbsL8l0imz4slonyMaA,19502,compliments
vWWvICTldmZgz-JMui2u2w,-G7Zkl1wIWBBmD0KRy_sCw,17097,compliments
ApJ9YgYU-AhS4a-F5oTGHw,jsp8h4yF3VI7_sk3EyvEIQ,8322180,compliments
ApJ9YgYU-AhS4a-F5oTGHw,ET8n-r7glWYqZhuR6GcdNw,6204840,compliments
ApJ9YgYU-AhS4a-F5oTGHw,BmVwbsL8l0imz4slonyMaA,4109249,compliments
ApJ9YgYU-AhS4a-F5oTGHw,RgDVC3ZUBqpEe6Y1kPhIpw,3426451,compliments
ApJ9YgYU-AhS4a-F5oTGHw,V0c-AS2FFCeSaV-3JfG5vA,3244131,compliments
A_BF2dDDUTKGVXrqxO9mag,jsp8h4yF3VI7_sk3EyvEIQ,1621805,compliments
A_BF2dDDUTKGVXrqxO9mag,ET8n-r7glWYqZhuR6GcdNw,978562,compliments
A_BF2dDDUTKGVXrqxO9mag,RgDVC3ZUBqpEe6Y1kPhIpw,591889,compliments
A_BF2dDDUTKGVXrqxO9mag,BmVwbsL8l0imz4slonyMaA,571400,compliments
A_BF2dDDUTKGVXrqxO9mag,V0c-AS2FFCeSaV-3JfG5vA,562052,compliments
B-s-8VUnuBjGTP3d01jsyw,jsp8h4yF3VI7_sk3EyvEIQ,7182336,compliments
B-s-8VUnuBjGTP3d01jsyw,ET8n-r7glWYqZhuR6GcdNw,5553177,compliments
B-s-8VUnuBjGTP3d01jsyw,BmVwbsL8l0imz4slonyMaA,3876061,compliments
B-s-8VUnuBjGTP3d01jsyw,RgDVC3ZUBqpEe6Y1kPhIpw,2966881,compliments
B-s-8VUnuBjGTP3d01jsyw,V0c-AS2FFCeSaV-3JfG5vA,2790933,compliments
WTNE5YK9RTgP5jzStlbWjQ,jsp8h4yF3VI7_sk3EyvEIQ,64247,compliments
WTNE5YK9RTgP5jzStlbWjQ,ET8n-r7glWYqZhuR6GcdNw,60661,compliments
WTNE5YK9RTgP5jzStlbWjQ,BmVwbsL8l0imz4slonyMaA,47311,compliments
WTNE5YK9RTgP5jzStlbWjQ,RgDVC3ZUBqpEe6Y1kPhIpw,28349,compliments
WTNE5YK9RTgP5jzStlbWjQ,V0c-AS2FFCeSaV-3JfG5vA,28071,compliments
wpfvF8ue3yr1m5xD4OrZNw,jsp8h4yF3VI7_sk3EyvEIQ,493530,compliments
wpfvF8ue3yr1m5xD4OrZNw,ET8n-r7glWYqZhuR6GcdNw,321131,compliments
wpfvF8ue3yr1m5xD4OrZNw,BmVwbsL8l0imz4slonyMaA,218475,compliments
wpfvF8ue3yr1m5xD4OrZNw,-G7Zkl1wIWBBmD0KRy_sCw,182341,compliments
wpfvF8ue3yr1m5xD4OrZNw,RgDVC3ZUBqpEe6Y1kPhIpw,179196,compliments
DsSTEHDUdXQsk7tknLtQSw,jsp8h4yF3VI7_sk3EyvEIQ,54938,compliments
DsSTEHDUdXQsk7tknLtQSw,ET8n-r7glWYqZhuR6GcdNw,38171,compliments
DsSTEHDUdXQsk7tknLtQSw,BmVwbsL8l0imz4slonyMaA,23039,compliments
DsSTEHDUdXQsk7tknLtQSw,RgDVC3ZUBqpEe6Y1kPhIpw,22714,compliments
DsSTEHDUdXQsk7tknLtQSw,-G7Zkl1wIWBBmD0KRy_sCw,21813,compliments
bi76Ih6tRv-ghYWFCJ0dag,jsp8h4yF3VI7_sk3EyvEIQ,79972,compliments
bi76Ih6tRv-ghYWFCJ0dag,ET8n-r7glWYqZhuR6GcdNw,73862,compliments
bi76Ih6tRv-ghYWFCJ0dag,BmVwbsL8l0imz4slonyMaA,52126,compliments
bi76Ih6tRv-ghYWFCJ0dag,RgDVC3ZUBqpEe6Y1kPhIpw,37531,compliments
bi76Ih6tRv-ghYWFCJ0dag,n5NatlzIpc17OOvAFqujHA,34450,compliments
9C_h-H1Z7Xz7dvbgsBrnSg,jsp8h4yF3VI7_sk3EyvEIQ,778299,compliments
9C_h-H1Z7Xz7dvbgsBrnSg,ET8n-r7glWYqZhuR6GcdNw,507208,compliments
9C_h-H1Z7Xz7dvbgsBrnSg,BmVwbsL8l0imz4slonyMaA,323322,compliments
9C_h-H1Z7Xz7dvbgsBrnSg,RgDVC3ZUBqpEe6Y1kPhIpw,291569,compliments
9C_h-H1Z7Xz7dvbgsBrnSg,-G7Zkl1wIWBBmD0KRy_sCw,282976,compliments
ZTvil7E2JbtORKm0bu6MKQ,jsp8h4yF3VI7_sk3EyvEIQ,455867,compliments
ZTvil7E2JbtORKm0bu6MKQ,ET8n-r7glWYqZhuR6GcdNw,280088,compliments
ZTvil7E2JbtORKm0bu6MKQ,BmVwbsL8l0imz4slonyMaA,185087,compliments
ZTvil7E2JbtORKm0bu6MKQ,-G7Zkl1wIWBBmD0KRy_sCw,159389,compliments
ZTvil7E2JbtORKm0bu6MKQ,RgDVC3ZUBqpEe6Y1kPhIpw,158305,compliments
ie9VaHvAaQgjMJP3Gn-AQQ,jsp8h4yF3VI7_sk3EyvEIQ,954799,compliments
ie9VaHvAaQgjMJP3Gn-AQQ,ET8n-r7glWYqZhuR6GcdNw,720216,compliments
ie9VaHvAaQgjMJP3Gn-AQQ,BmVwbsL8l0imz4slonyMaA,485941,compliments
ie9VaHvAaQgjMJP3Gn-AQQ,RgDVC3ZUBqpEe6Y1kPhIpw,393423,compliments
ie9VaHvAaQgjMJP3Gn-AQQ,V0c-AS2FFCeSaV-3JfG5vA,378642,compliments
46Wi08T5D3phf3SMgi7U3w,jsp8h4yF3VI7_sk3EyvEIQ,3388235,compliments
46Wi08T5D3phf3SMgi7U3w,ET8n-r7glWYqZhuR6GcdNw,2030700,compliments
46Wi08T5D3phf3SMgi7U3w,BmVwbsL8l0imz4slonyMaA,1311010,compliments
46Wi08T5D3phf3SMgi7U3w,-G7Zkl1wIWBBmD0KRy_sCw,1205192,compliments
46Wi08T5D3phf3SMgi7U3w,RgDVC3ZUBqpEe6Y1kPhIpw,1182803,compliments
Vm0fyrUjwMTDgwqV6DhqDw,jsp8h4yF3VI7_sk3EyvEIQ,305973,compliments
Vm0fyrUjwMTDgwqV6DhqDw,ET8n-r7glWYqZhuR6GcdNw,215413,compliments
Vm0fyrUjwMTDgwqV6DhqDw,BmVwbsL8l0imz4slonyMaA,146428,compliments
Vm0fyrUjwMTDgwqV6DhqDw,RgDVC3ZUBqpEe6Y1kPhIpw,117490,compliments
Vm0fyrUjwMTDgwqV6DhqDw,-G7Zkl1wIWBBmD0KRy_sCw,110505,compliments
KwC7I2KR-HlEb3KSH4a0bw,jsp8h4yF3VI7_sk3EyvEIQ,40920,compliments
KwC7I2KR-HlEb3KSH4a0bw,ET8n-r7glWYqZhuR6GcdNw,25485,compliments
KwC7I2KR-HlEb3KSH4a0bw,RgDVC3ZUBqpEe6Y1kPhIpw,16352,compliments
KwC7I2KR-HlEb3KSH4a0bw,V0c-AS2FFCeSaV-3JfG5vA,13558,compliments
KwC7I2KR-HlEb3KSH4a0bw,-G7Zkl1wIWBBmD0KRy_sCw,13114,compliments
K1atdJqtMk__T3t_aR1sqg,ET8n-r7glWYqZhuR6GcdNw,14841,compliments
K1atdJqtMk__T3t_aR1sqg,BmVwbsL8l0imz4slonyMaA,12479,compliments
K1atdJqtMk__T3t_aR1sqg,jsp8h4yF3VI7_sk3EyvEIQ,9806,compliments
K1atdJqtMk__T3t_aR1sqg,RgDVC3ZUBqpEe6Y1kPhIpw,6168,compliments
K1atdJqtMk__T3t_aR1sqg,n5NatlzIpc17OOvAFqujHA,5876,compliments
t3GdQhAtOP3GYI7JF_49vg,jsp8h4yF3VI7_sk3EyvEIQ,1283424,compliments
t3GdQhAtOP3GYI7JF_49vg,ET8n-r7glWYqZhuR6GcdNw,736647,compliments
t3GdQhAtOP3GYI7JF_49vg,-G7Zkl1wIWBBmD0KRy_sCw,486451,compliments
t3GdQhAtOP3GYI7JF_49vg,RgDVC3ZUBqpEe6Y1kPhIpw,463702,compliments
t3GdQhAtOP3GYI7JF_49vg,BmVwbsL8l0imz4slonyMaA,431800,compliments
0xEO0EHf9yuNQ0rA59EH1A,jsp8h4yF3VI7_sk3EyvEIQ,22532,compliments
0xEO0EHf9yuNQ0rA59EH1A,ET8n-r7glWYqZhuR6GcdNw,18882,compliments
0xEO0EHf9yuNQ0rA59EH1A,n5NatlzIpc17OOvAFqujHA,13006,compliments
0xEO0EHf9yuNQ0rA59EH1A,RgDVC3ZUBqpEe6Y1kPhIpw,11544,compliments
0xEO0EHf9yuNQ0rA59EH1A,-G7Zkl1wIWBBmD0KRy_sCw,11180,compliments
8wHKhb9wqIHca43Xr1xJZQ,jsp8h4yF3VI7_sk3EyvEIQ,1349696,compliments
8wHKhb9wqIHca43Xr1xJZQ,ET8n-r7glWYqZhuR6GcdNw,775522,compliments
8wHKhb9wqIHca43Xr1xJZQ,RgDVC3ZUBqpEe6Y1kPhIpw,496136,compliments
8wHKhb9wqIHca43Xr1xJZQ,V0c-AS2FFCeSaV-3JfG5vA,453904,compliments
8wHKhb9wqIHca43Xr1xJZQ,-G7Zkl1wIWBBmD0KRy_sCw,440550,compliments
r3QwSgi5reE4IUNDcDRM2g,jsp8h4yF3VI7_sk3EyvEIQ,169261,compliments
r3QwSgi5reE4IUNDcDRM2g,ET8n-r7glWYqZhuR6GcdNw,149055,compliments
r3QwSgi5reE4IUNDcDRM2g,BmVwbsL8l0imz4slonyMaA,110385,compliments
r3QwSgi5reE4IUNDcDRM2g,RgDVC3ZUBqpEe6Y1kPhIpw,73780,compliments
r3QwSgi5reE4IUNDcDRM2g,V0c-AS2FFCeSaV-3JfG5vA,71352,compliments
iliPyjM1n5TMV6QaCfCNIQ,jsp8h4yF3VI7_sk3EyvEIQ,21486,compliments
iliPyjM1n5TMV6QaCfCNIQ,ET8n-r7glWYqZhuR6GcdNw,18399,compliments
iliPyjM1n5TMV6QaCfCNIQ,BmVwbsL8l0imz4slonyMaA,15288,compliments
iliPyjM1n5TMV6QaCfCNIQ,-G7Zkl1wIWBBmD0KRy_sCw,10137,compliments
iliPyjM1n5TMV6QaCfCNIQ,RgDVC3ZUBqpEe6Y1kPhIpw,8528,compliments
L0yksjKsJrvY6CBGGuX70Q,jsp8h4yF3VI7_sk3EyvEIQ,35343,compliments
L0yksjKsJrvY6CBGGuX70Q,ET8n-r7glWYqZhuR6GcdNw,14228,compliments
L0yksjKsJrvY6CBGGuX70Q,-G7Zkl1wIWBBmD0KRy_sCw,12869,compliments
L0yksjKsJrvY6CBGGuX70Q,RgDVC3ZUBqpEe6Y1kPhIpw,10829,compliments
L0yksjKsJrvY6CBGGuX70Q,V0c-AS2FFCeSaV-3JfG5vA,9625,compliments
cFaHx-FkCnzdfF8BccukIg,jsp8h4yF3VI7_sk3EyvEIQ,203581,compliments
cFaHx-FkCnzdfF8BccukIg,ET8n-r7glWYqZhuR6GcdNw,140940,compliments
cFaHx-FkCnzdfF8BccukIg,BmVwbsL8l0imz4slonyMaA,98097,compliments
cFaHx-FkCnzdfF8BccukIg,RgDVC3ZUBqpEe6Y1kPhIpw,75473,compliments
cFaHx-FkCnzdfF8BccukIg,-G7Zkl1wIWBBmD0KRy_sCw,74953,compliments
FQ-zmWPEG_pjSQx6pt3Efw,jsp8h4yF3VI7_sk3EyvEIQ,122156,compliments
FQ-zmWPEG_pjSQx6pt3Efw,ET8n-r7glWYqZhuR6GcdNw,86206,compliments
FQ-zmWPEG_pjSQx6pt3Efw,RgDVC3ZUBqpEe6Y1kPhIpw,52661,compliments
FQ-zmWPEG_pjSQx6pt3Efw,BmVwbsL8l0imz4slonyMaA,49097,compliments
FQ-zmWPEG_pjSQx6pt3Efw,-G7Zkl1wIWBBmD0KRy_sCw,48498,compliments
302kcRtUp1vNds8tN3tr6Q,jsp8h4yF3VI7_sk3EyvEIQ,32626,compliments
302kcRtUp1vNds8tN3tr6Q,ET8n-r7glWYqZhuR6GcdNw,19270,compliments
302kcRtUp1vNds8tN3tr6Q,RgDVC3ZUBqpEe6Y1kPhIpw,11770,compliments
302kcRtUp1vNds8tN3tr6Q,V0c-AS2FFCeSaV-3JfG5vA,11440,compliments
302kcRtUp1vNds8tN3tr6Q,BmVwbsL8l0imz4slonyMaA,11072,compliments
f3AZHdFgVpB5oglDz4kvyQ,jsp8h4yF3VI7_sk3EyvEIQ,49972,compliments
f3AZHdFgVpB5oglDz4kvyQ,ET8n-r7glWYqZhuR6GcdNw,32097,compliments
f3AZHdFgVpB5oglDz4kvyQ,BmVwbsL8l0imz4slonyMaA,23419,compliments
f3AZHdFgVpB5oglDz4kvyQ,V0c-AS2FFCeSaV-3JfG5vA,17062,compliments
f3AZHdFgVpB5oglDz4kvyQ,-G7Zkl1wIWBBmD0KRy_sCw,16908,compliments
tvfn8CFaHWfrYNj0UoYl2w,ET8n-r7glWYqZhuR6GcdNw,1576,compliments
tvfn8CFaHWfrYNj0UoYl2w,n5NatlzIpc17OOvAFqujHA,1262,compliments
tvfn8CFaHWfrYNj0UoYl2w,jsp8h4yF3VI7_sk3EyvEIQ,1132,compliments
tvfn8CFaHWfrYNj0UoYl2w,RgDVC3ZUBqpEe6Y1kPhIpw,898,compliments
tvfn8CFaHWfrYNj0UoYl2w,BmVwbsL8l0imz4slonyMaA,850,compliments
R-s0RjtnCRaeVW_dZ5DYbw,jsp8h4yF3VI7_sk3EyvEIQ,2366198,compliments
R-s0RjtnCRaeVW_dZ5DYbw,ET8n-r7glWYqZhuR6GcdNw,1361672,compliments
R-s0RjtnCRaeVW_dZ5DYbw,RgDVC3ZUBqpEe6Y1kPhIpw,860123,compliments
R-s0RjtnCRaeVW_dZ5DYbw,V0c-AS2FFCeSaV-3JfG5vA,800460,compliments
R-s0RjtnCRaeVW_dZ5DYbw,-G7Zkl1wIWBBmD0KRy_sCw,764717,compliments
n5NatlzIpc17OOvAFqujHA,jsp8h4yF3VI7_sk3EyvEIQ,22931755,compliments
n5NatlzIpc17OOvAFqujHA,ET8n-r7glWYqZhuR6GcdNw,21427662,compliments
n5NatlzIpc17OOvAFqujHA,BmVwbsL8l0imz4slonyMaA,16198435,compliments
n5NatlzIpc17OOvAFqujHA,RgDVC3ZUBqpEe6Y1kPhIpw,10357787,compliments
n5NatlzIpc17OOvAFqujHA,V0c-AS2FFCeSaV-3JfG5vA,9930954,compliments
Uc1XT_PSU560yjARWTc2uw,jsp8h4yF3VI7_sk3EyvEIQ,545574,compliments
Uc1XT_PSU560yjARWTc2uw,ET8n-r7glWYqZhuR6GcdNw,351441,compliments
Uc1XT_PSU560yjARWTc2uw,BmVwbsL8l0imz4slonyMaA,213395,compliments
Uc1XT_PSU560yjARWTc2uw,RgDVC3ZUBqpEe6Y1kPhIpw,209252,compliments
Uc1XT_PSU560yjARWTc2uw,V0c-AS2FFCeSaV-3JfG5vA,198736,compliments
1Da1hioMYHkaG_i0-IfcIw,jsp8h4yF3VI7_sk3EyvEIQ,12344,compliments
1Da1hioMYHkaG_i0-IfcIw,ET8n-r7glWYqZhuR6GcdNw,4698,compliments
1Da1hioMYHkaG_i0-IfcIw,V0c-AS2FFCeSaV-3JfG5vA,3914,compliments
1Da1hioMYHkaG_i0-IfcIw,-G7Zkl1wIWBBmD0KRy_sCw,3800,compliments
1Da1hioMYHkaG_i0-IfcIw,RgDVC3ZUBqpEe6Y1kPhIpw,3462,compliments
j_orXueAYJBft-VUNbs1IA,jsp8h4yF3VI7_sk3EyvEIQ,2589368,compliments
j_orXueAYJBft-VUNbs1IA,ET8n-r7glWYqZhuR6GcdNw,2019148,compliments
j_orXueAYJBft-VUNbs1IA,BmVwbsL8l0imz4slonyMaA,1474226,compliments
j_orXueAYJBft-VUNbs1IA,RgDVC3ZUBqpEe6Y1kPhIpw,1026474,compliments
j_orXueAYJBft-VUNbs1IA,V0c-AS2FFCeSaV-3JfG5vA,970403,compliments
viQc2PJIsxIE5-rnWXwkUg,ET8n-r7glWYqZhuR6GcdNw,73415,compliments
viQc2PJIsxIE5-rnWXwkUg,BmVwbsL8l0imz4slonyMaA,62545,compliments
viQc2PJIsxIE5-rnWXwkUg,jsp8h4yF3VI7_sk3EyvEIQ,53125,compliments
viQc2PJIsxIE5-rnWXwkUg,RgDVC3ZUBqpEe6Y1kPhIpw,30711,compliments
viQc2PJIsxIE5-rnWXwkUg,V0c-AS2FFCeSaV-3JfG5vA,28542,compliments
uIKD7cJF4ZWkicin2ulWPg,jsp8h4yF3VI7_sk3EyvEIQ,515846,compliments
uIKD7cJF4ZWkicin2ulWPg,ET8n-r7glWYqZhuR6GcdNw,441148,compliments
uIKD7cJF4ZWkicin2ulWPg,BmVwbsL8l0imz4slonyMaA,307454,compliments
uIKD7cJF4ZWkicin2ulWPg,RgDVC3ZUBqpEe6Y1kPhIpw,230961,compliments
uIKD7cJF4ZWkicin2ulWPg,V0c-AS2FFCeSaV-3JfG5vA,203082,compliments
2x6zQomtMOfnpWXLUqv5Sw,ET8n-r7glWYqZhuR6GcdNw,8137,compliments
2x6zQomtMOfnpWXLUqv5Sw,BmVwbsL8l0imz4slonyMaA,6633,compliments
2x6zQomtMOfnpWXLUqv5Sw,jsp8h4yF3VI7_sk3EyvEIQ,5420,compliments
2x6zQomtMOfnpWXLUqv5Sw,n5NatlzIpc17OOvAFqujHA,3541,compliments
2x6zQomtMOfnpWXLUqv5Sw,RgDVC3ZUBqpEe6Y1kPhIpw,3482,compliments
btbEMZMN4BMsUi3dlEtWdA,ET8n-r7glWYqZhuR6GcdNw,6561,compliments
btbEMZMN4BMsUi3dlEtWdA,BmVwbsL8l0imz4slonyMaA,5783,compliments
btbEMZMN4BMsUi3dlEtWdA,jsp8h4yF3VI7_sk3EyvEIQ,4288,compliments
btbEMZMN4BMsUi3dlEtWdA,V0c-AS2FFCeSaV-3JfG5vA,2704,compliments
btbEMZMN4BMsUi3dlEtWdA,RgDVC3ZUBqpEe6Y1kPhIpw,2584,compliments
ImGwI8WyU0yE301jso9Y_Q,jsp8h4yF3VI7_sk3EyvEIQ,43682,compliments
ImGwI8WyU0yE301jso9Y_Q,ET8n-r7glWYqZhuR6GcdNw,23950,compliments
ImGwI8WyU0yE301jso9Y_Q,V0c-AS2FFCeSaV-3JfG5vA,14971,compliments
ImGwI8WyU0yE301jso9Y_Q,RgDVC3ZUBqpEe6Y1kPhIpw,14868,compliments
ImGwI8WyU0yE301jso9Y_Q,-G7Zkl1wIWBBmD0KRy_sCw,14626,compliments
-ne-7caCLAk2j3kD7tzBGw,jsp8h4yF3VI7_sk3EyvEIQ,184454,compliments
-ne-7caCLAk2j3kD7tzBGw,ET8n-r7glWYqZhuR6GcdNw,134101,compliments
-ne-7caCLAk2j3kD7tzBGw,BmVwbsL8l0imz4slonyMaA,88590,compliments
-ne-7caCLAk2j3kD7tzBGw,RgDVC3ZUBqpEe6Y1kPhIpw,73725,compliments
-ne-7caCLAk2j3kD7tzBGw,V0c-AS2FFCeSaV-3JfG5vA,70456,compliments
V4bIBHc0XeOVv-W0wfJaPA,jsp8h4yF3VI7_sk3EyvEIQ,20604,compliments
V4bIBHc0XeOVv-W0wfJaPA,ET8n-r7glWYqZhuR6GcdNw,16656,compliments
V4bIBHc0XeOVv-W0wfJaPA,BmVwbsL8l0imz4slonyMaA,10742,compliments
V4bIBHc0XeOVv-W0wfJaPA,RgDVC3ZUBqpEe6Y1kPhIpw,9393,compliments
V4bIBHc0XeOVv-W0wfJaPA,-G7Zkl1wIWBBmD0KRy_sCw,9063,compliments
ppsm8EDKjA1fp1yTCP3RrQ,jsp8h4yF3VI7_sk3EyvEIQ,1687677,compliments
ppsm8EDKjA1fp1yTCP3RrQ,ET8n-r7glWYqZhuR6GcdNw,1084731,compliments
ppsm8EDKjA1fp1yTCP3RrQ,-G7Zkl1wIWBBmD0KRy_sCw,669333,compliments
ppsm8EDKjA1fp1yTCP3RrQ,RgDVC3ZUBqpEe6Y1kPhIpw,661311,compliments
ppsm8EDKjA1fp1yTCP3RrQ,BmVwbsL8l0imz4slonyMaA,657520,compliments
Djxt8nbOFGJK6F0bzOnL3g,ET8n-r7glWYqZhuR6GcdNw,6561,compliments
