from,to,weight,type
-4nU1RaOzfSAmQityGJAfw,vqPX9dTU7ku2LWTuuvcUQA,1,tipped_same_business
-4nU1RaOzfSAmQityGJAfw,xr9yhNHItwHLTViu-0EXYw,1,tipped_same_business
-4nU1RaOzfSAmQityGJAfw,yGGd64s44JN855mvjiW8qQ,1,tipped_same_business
-4nU1RaOzfSAmQityGJAfw,ycfhfYFZ8LMEtjkgR5WNlQ,2,tipped_same_business
-4nU1RaOzfSAmQityGJAfw,zPsQTtHFkPWtchs6Uvt3MA,1,tipped_same_business
-4nU1RaOzfSAmQityGJAfw,zTsocstcXw0YpeE4CHRagQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,8vFXvFZg9T-bq3LYiJ-3Vw,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,9rf4kk5icMkBkv2q-SXXxQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,CAU7F-vDqbQZ67BBYsa-aA,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,FIVU-LFmkdg7Aefu0i2HzA,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,KIi9IOVKF0CUIo5xS7aOCQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,MZSdKfBSjYI6B2XIcjCLEg,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,RLC85PozikB18Pvh87R9uQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,RqRFryE3O33qGSNOAyNUkg,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,hzK-MwB6czimp8Y23mO6YQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,jIrBhn0-HTzqsPB8VSp3rg,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,oBSpTNkASEeFIUcYmFDvvQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,ppsm8EDKjA1fp1yTCP3RrQ,2,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,q2CdZTeXZ16-mbA6I3QwYQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,tshn9M95fhcEseUQ0dTqxQ,1,tipped_same_business
-6y3e3PSQZvbVzz0KinimA,ycfhfYFZ8LMEtjkgR5WNlQ,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,APvHiIIG92EAGsa51YmSjQ,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,Fo2UPpr_WF4QafnxC-bqTA,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,H2uGBjLQH5s_bRRYMzEG9Q,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,OOEFAbPUADWTYznmdsxohQ,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,T0KK9SoOdZx_By8_y0bqaA,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,XAZsXh-5LHVbkhYTW716uw,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,fCvMnJU1Z-XhAjKg99wK3Q,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,hoJfB76yevnMwjPVkhlo2A,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,puouCs4wqER7ExnMsFRB4A,1,tipped_same_business
-AYFJI20Mq8WZOJ0fMs6FA,zPsQTtHFkPWtchs6Uvt3MA,1,tipped_same_business
-NwtV6xvM4zSLrSioHUOMQ,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
-NwtV6xvM4zSLrSioHUOMQ,mF-_BCBhmdQCZRKXKaTnPg,1,tipped_same_business
-NwtV6xvM4zSLrSioHUOMQ,qexgfkeIVmkRrtHcvrnIlQ,1,tipped_same_business
-NwtV6xvM4zSLrSioHUOMQ,vVGV0FvmcQLTiL8ZDsUt-w,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,4_srDUwOZNncGtz7LqVM0g,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,5AicMbBrs93tdQm0KSPJDw,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,5tjsufptT7zlg2XVWvq_iA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,6skU7psOfkA6MulD5PzA2g,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,7UprbpNoAo6Aqh-jvzqs1Q,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,7jHVaiI-PnjCUzPnC43qrg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,BmVwbsL8l0imz4slonyMaA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,CADhesj7J_-U9PKVpPGq4g,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,CDMDkgXB8kdo3DASMFtf2w,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,FVKYUWoQTNEEFw9gJ6ryGg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,Gu0nJsp_b8VQU6q3dUHscg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,HeMzmAS92U1mVKKuLLRFuA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,NFfSu_aV8pJctkSAQ82urA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,NdOb1Ao1w8UVnt7hOQ2Elg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,OxPwTirxr6jsthULWBAuZg,2,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,RCXX__k3R2Zf1kzmTpopWA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,bgRLRIWqv7zCJOYuboKPTQ,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,bowGTyO1nvAC7iaJEvC5sA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,bxKtZwV1Xr6JUksBASxiRQ,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,mw5DQMTWtfdCGKaDQ3M3ig,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,p8cGLH91Y0uoOyHDQtkIFA,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,sDIGVYxmFAbW8hMgNwsqAg,1,tipped_same_business
-WUsD4lhcoVb6Q0rlWqvLg,xAWmRgn72zqpH9B79Tb5tw,1,tipped_same_business
-ozeBDi3j2dr0_C5_IwrCw,kWHtOh1NtYNhZ7D_Q_0drA,1,tipped_same_business
-ozeBDi3j2dr0_C5_IwrCw,k_muz40jJaiY1PVga6NDXA,1,tipped_same_business
-ozeBDi3j2dr0_C5_IwrCw,r3pMbA87zVt5iTXRgD-b0Q,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,2dTqLyZtopTW_cj03R9oHA,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,5OzxV4_aKG2mvu1IFz__RA,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,a8LnTA2e6lD6-2v3scsNGg,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,ad2GqXbc_UznuIF_RWRPow,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,jcz6gKuOg5Zz85EUhR1gkQ,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,mQrZ6cME3i9Eh37RPOmoeg,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,tfWMMrpitdO-lAFyolw_zg,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,viNfowC4LensmOJpip0eOw,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,yZTrHIcVNmvVkLWzPBl39Q,1,tipped_same_business
-pHtiRgMLAxFVP8MJvcRRA,zTRtoLlrqA9HNxgoxbgKqw,1,tipped_same_business
-yU2-2Nclpef3-V24V42IQ,B-kRVleV8GY1JxbacwE2Ww,1,tipped_same_business
-yU2-2Nclpef3-V24V42IQ,Od2Ev0b92eKrciDJIRVNpQ,1,tipped_same_business
-yU2-2Nclpef3-V24V42IQ,S8oIpAi28g0DExRRaCwoqw,1,tipped_same_business
-yU2-2Nclpef3-V24V42IQ,aPjQhfOgTdBwO-DhZzCetw,1,tipped_same_business
0Avvb-BkwQyWCrIv3E_EqA,6i9XgoLiLCfovbja72SB5A,1,tipped_same_business
0Avvb-BkwQyWCrIv3E_EqA,Ch759-9JBBu-UafQ2-abYQ,1,tipped_same_business
0Avvb-BkwQyWCrIv3E_EqA,UnMWMCPUJvVO78UGD1YALg,1,tipped_same_business
0Avvb-BkwQyWCrIv3E_EqA,p2xaZBRP6TyXspyu1Rnczg,1,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,5Si-3Rt03p8r7fGYd-1EVw,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,5s0mUIUAzKLNBHMp-6CPvg,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,9dY0fwciiT5pHHzSq88AIA,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,QTO-6rUz0oACMskTtO1u_A,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,oX2bct9tvYikZcXs6-1Kxg,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,vHxdWluX3w8XRbz_9NN6zA,4,tipped_same_business
0MfVgrO8v7ILDG5zeDSDOg,ycfhfYFZ8LMEtjkgR5WNlQ,12,tipped_same_business
0OUEW2efKHV9eHFc73fRhg,RKULSOrIvvYpDmtuYXEXzA,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,E_9Mix_1Z2njw4ct7VRCGw,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,V-uP_OChnsINo29mR55yJw,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,ZqYd3KDDwRJ14rnxpRndYg,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,iY262MNxieewhtFInDY4Rg,2,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,k2kYJSZWIiSW_79sFGpz9Q,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,k_muz40jJaiY1PVga6NDXA,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,lcTZKeVf83ESsckpD6rByA,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,n9Sl1r0y6cWKJE8FmwpgQQ,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,q4EqfqoFLik655Df9VQUFw,1,tipped_same_business
0OlgX5y62ybXNzJaFOOnPQ,sOpYuwlGY714wCwNnCrkzQ,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,DZilaCHMLZvsiCi5F_Aeng,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,JsnBfT5lPTlSJUqVqFMT1w,3,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,KEea84W78OZMt1kP9AG2JA,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,OZASGyMRMOXT8CP5oBTStw,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,Qywwy2Gvx9bevg1dpgrL3w,2,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,dk_omUJ-OqdpKuQZPtaJ6g,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,njwsImN_h4-lV4UxNtK5rA,2,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,t0t4XNPtitNdgJv9UbfJgQ,1,tipped_same_business
0Pg8Ka3T7AFEpLzzADuDXg,tadkGKnAcsn6bUWoJ4VNyA,1,tipped_same_business
0SHPAOTm5ezV3hzfY5qYkA,jPRDnnoCvJi2plYWWAoOcw,1,tipped_same_business
0X1WKh0QuQxBLihvjcDzVQ,E-h_9_m6er251sZStBeecg,1,tipped_same_business
0Z51pTFloLKo1-U-xOH7MQ,CHeMEder5ijEoCPLWjto_Q,2,tipped_same_business
0Z51pTFloLKo1-U-xOH7MQ,IStdO2ptt0SvT67MvWsGzw,1,tipped_same_business
0Z51pTFloLKo1-U-xOH7MQ,IpLRJY4CP3fXtlEd8Y4GFQ,2,tipped_same_business
0Z51pTFloLKo1-U-xOH7MQ,zVN8b3kgpFbWuaIR3anHQw,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,3-HjZEMhqRbVbVkDP_RFcg,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,5HA6lE-jnvjLCYk0uZknYw,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,62aYW4-rUSTDLvFJL7nUiQ,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,CAU7F-vDqbQZ67BBYsa-aA,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,JxO9RPsmkkyWW2_eFg4AzQ,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,N-1e6S1oWBrtc_BkWoKH9g,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,YD7mnQwfOISbHHkO3_cWTQ,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,aE9CnbZ3qW6Jrr-nvgnahQ,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,lRRuTimITgwzoXLIM3g9qw,1,tipped_same_business
0faGw0EIliW8UH7R2YpKXw,ppsm8EDKjA1fp1yTCP3RrQ,1,tipped_same_business
0jIgFeBFOkt5SJ7weop8Iw,E_9Mix_1Z2njw4ct7VRCGw,1,tipped_same_business
0jIgFeBFOkt5SJ7weop8Iw,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
0jIgFeBFOkt5SJ7weop8Iw,kUNRz_SuWl49N6n-FnhX5Q,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,Ch759-9JBBu-UafQ2-abYQ,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,Oi1qbcz2m2SnwUeztGYcnQ,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,RKULSOrIvvYpDmtuYXEXzA,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,XOFT0DN-cIF2shKmulXrlA,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,mlTID2efmuyxv9cLwidceQ,1,tipped_same_business
0lYxPutwZi4pmx0xbIEiYw,y9B_A0ZCE0SO3ut4OkUtOQ,1,tipped_same_business
0w2HOHupkXrjG1kbfZ7lzw,t1fQkUgq28J1Ww8SZwhjjw,1,tipped_same_business
14r-VpLk1PjqyQosQ9T6Vw,no_xLrzMKY-ITKnckBoN5g,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,22q9NJxYWD5XG2DNGUXs9Q,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,23MkOQZnithrTBvWCshxbw,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,2sZejr0qKi45-3X8huIgPA,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,6d01LPAGtqE74uWB4f_qYQ,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,7jT7AD3JX-YhA5MuIZV1Jw,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,852j6BIXXeytWaE93Cgk5w,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,CA0hUQfNkdMJXZDd1qmoOA,2,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,CADhesj7J_-U9PKVpPGq4g,3,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,Gu0nJsp_b8VQU6q3dUHscg,2,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,Hg22TyVFU2HVGSI8QU_7hA,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,IdE0QGnaL6chsG1M7rggWw,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,IwHLuykqqmGVNHJ_UCwXWg,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,K2qzDOGoOAzvaT0sLQDLsw,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,OIl_ZSc0rDE8iphiAjS-xQ,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,QTO-6rUz0oACMskTtO1u_A,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,Slc16vviuuTWgZ9OsaJzKQ,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,UYgAC9mvMYc12Ufc5KVUnA,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,_3u7dxkRdTCimB1Xz_i8Ew,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,_kguXIRNI8Yd4EgVZaqL4w,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,fEtWwhNKSoTqIWTSEwGIvg,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,kAoiqOqBtZElu5HXFLvS8w,1,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,ovq6MrgSLj8eUYlUY0dUiw,2,tipped_same_business
15mqEdLT3tDiVx-9npNaqQ,u1Orzma1QPKESc2-14pwYA,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,2cIlse4JbQjVB7qJowyguA,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,3e8jpz0axiPJhc-mR_zSxw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,5-gMdN8kzVh9MuK15yUcDw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,6skU7psOfkA6MulD5PzA2g,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,7tBFIiR1m9oO9BiQuX0UUQ,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,8Z_2UP6qY3ng_oxtcs75pg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,CF8L-X5-4-d2H2_EjGP1GQ,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,EPOtN6yyLHyL6w1eXXTxew,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,GDC-MT4dQM_lmopCjCqAJQ,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,H0btZScSzz5WTDV6--ewKg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,JOrDiXIgpb0sjtd7Cr3CdA,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,KKVaxc9egdsWqo6puI1rJw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,_hPjqzQDiyw1-4U_IAETpg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,aPjQhfOgTdBwO-DhZzCetw,2,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,aTApnuj_Dx483ZcLEujPnQ,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,axbNLI-j7sh2wIHbueswXw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,bsNS8tvMDn9ntB8OP3rNsw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,d2E91dlagP8d9DwUmAZukw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,e1dejqVXommdLCg2iOxZ7g,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,elcGZejTg_1GFI3oZsHZEQ,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,fdH3VPH9VcgL1xDnGo-rfw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,g_KCKzDVMjHWtzEB2OygJA,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,hQ9FEudaqNynKxS13BlMOg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,iY262MNxieewhtFInDY4Rg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,jk5dcB_MfWglVdc4ILfWkA,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,qpxMmM_tR83IcxZ2pcuFng,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,roCJwu3tCkG7LNViyNePXw,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,sjKrjPYBZ6Amc4QagDD73A,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,su-GHNo3oR2YJCoMDhe5Hg,1,tipped_same_business
15zeWSGjXz7KPixZCo74Nw,yBQEOTjFlZkjf3rcwDxAbA,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,41YeRz-kQUhh8yoFhAJcJw,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,B1sHCkUMG3kfoZlwzNv9rg,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,BmVwbsL8l0imz4slonyMaA,2,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,Ch759-9JBBu-UafQ2-abYQ,2,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,CuAIjbF8AUks0hyvUaz8Tw,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,E_9Mix_1Z2njw4ct7VRCGw,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,IpLRJY4CP3fXtlEd8Y4GFQ,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,KpFn2ePZinZ9tgXyzPs62g,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,M_Jec60tKeuItxnZxz5EAw,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,PYJ1wdfaPMOc1Iot_aC3iQ,2,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,YGBhHN84Mo7cHWjqZx7ipg,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,fBEj_gbF3XX5_pSq71HLhQ,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,faaAQJ7P6jLRrseyyTLjGA,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,gU4stio-mzE09s66F4fjHg,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,oxJJ0N82GFZeBCxBi6vH1A,1,tipped_same_business
1E32wgTtwoYj9BVIiCusrw,sOpYuwlGY714wCwNnCrkzQ,1,tipped_same_business
1LtMM4g9QWnEfd4lkI8e0g,LcK8Dve7So689hUPUy38NQ,1,tipped_same_business
1LtMM4g9QWnEfd4lkI8e0g,caBQWHW-J9XqSbgBrjC3AA,1,tipped_same_business
1LtMM4g9QWnEfd4lkI8e0g,dqucQwA-CHWhUczwqIxKKg,1,tipped_same_business
1LtMM4g9QWnEfd4lkI8e0g,fCvMnJU1Z-XhAjKg99wK3Q,1,tipped_same_business
1MwoiUajN2l54d4K9uTycA,B6uZlAMkd9EbPiX3k4fxsA,1,tipped_same_business
1MwoiUajN2l54d4K9uTycA,DTvYk_Gx9mJgB9fn555ppg,2,tipped_same_business
1MwoiUajN2l54d4K9uTycA,Oi1qbcz2m2SnwUeztGYcnQ,2,tipped_same_business
1MwoiUajN2l54d4K9uTycA,RKULSOrIvvYpDmtuYXEXzA,2,tipped_same_business
1MwoiUajN2l54d4K9uTycA,RwDPFFYNWQqbkfsPo7Q1mg,2,tipped_same_business
1MwoiUajN2l54d4K9uTycA,euiJ9A-q0956NSTbRJqCYw,1,tipped_same_business
1MwoiUajN2l54d4K9uTycA,g6fkvvB4o_eRcTsQrvdukw,2,tipped_same_business
1MwoiUajN2l54d4K9uTycA,zPsQTtHFkPWtchs6Uvt3MA,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,CAU7F-vDqbQZ67BBYsa-aA,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,EvvKPPIRFoEx6vjRZR6beQ,2,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,IvVgz-iDD0WVvRGLYTL1UA,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,KYPSY8q5sHwzc1tL5o8YKQ,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,Oi1qbcz2m2SnwUeztGYcnQ,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,Qc2iqVraqnuA7efVdWscOA,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,RKULSOrIvvYpDmtuYXEXzA,1,tipped_same_business
1PT_y5brnMR9SZx75zQYtw,UiVsnA4UvaViWskXkSVTPg,1,tipped_same_business
