business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
hk65swoBSuzq6ITMXkB1aw,Simply Clean Laundry Service,10420 Liberty Ave,St. Louis,MO,63132,38.6902094,-90.3900834,5.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Dry Cleaning & Laundry, Shopping, Professional Services, Baby Gear & Furniture, Fashion, Children's Clothing, Local Services, Laundry Services, Laundromat","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}"
1cLhfVUILUQ9u6C9XtwcNg,Sophie's Artist Lounge,"3333 Washington Ave, Ste 102",St. Louis,MO,63103,38.6382623,-90.2273243,5.0,12,1,"{'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'Music': ""{u'dj': None, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True'}","Lounges, Bars, Nightlife, Arts & Entertainment, Art Galleries, Shopping, Cocktail Bars","{'Monday': '0:0-0:0', 'Wednesday': '17:0-1:30', 'Thursday': '16:0-1:30', 'Friday': '16:0-1:30', 'Saturday': '16:0-1:30'}"
UGdSvv05fDXU6yvWPddIMQ,Aptive Environmental,10747 Indian Head Industrial Blvd,St. Louis,MO,63132,38.6897799,-90.3975364,2.5,51,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Pest Control, Wildlife Control, Local Services","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-17:0'}"
rhTZnurJL8FXjbK6kKbOSA,Frontenac Salon & Spa,12085 Manchester Rd,St. Louis,MO,63131,38.6026425976,-90.4369354,2.5,6,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'HairSpecializesIn': ""{'straightperms': False, 'coloring': False, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': False, 'perms': False, 'asian': False}""}","Hair Salons, Beauty & Spas","{'Wednesday': '9:0-17:0', 'Thursday': '11:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0'}"
eMIHEhW7ijMSFox5F0JeBw,AZAR Automotive,1620 N And South Rd,St. Louis,MO,63130,38.6832376,-90.3353664,4.5,10,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Automotive, Auto Repair, Oil Change Stations, Auto Detailing, Tires","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
5p27FvnOgrDs-i6dHccC0g,Clementine's Naughty and Nice Creamery,4715 Macklind Ave,St. Louis,MO,63109,38.5863918,-90.2845434844,4.5,66,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Caters': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
biiDwA_7casFdD9thqtikA,Planned Parenthood - South Grand Health Center,3401 S Grand,St. Louis,MO,63118,38.5958747,-90.2436103,3.0,6,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Education, Educational Services, Obstetricians & Gynecologists, Reproductive Health Services, Doctors, Medical Centers, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '11:0-19:0', 'Friday': '8:0-16:0'}"
Owo5es5l2zcGq9e9T1sgIg,Rockwell Beer Company,1320 S Vandeventer Ave,St. Louis,MO,63110,38.6254323,-90.2512859,4.5,187,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'ByAppointmentOnly': 'False', 'DriveThru': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","Food, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
weLtbaeYy4zDsngoHmTU8Q,7 Star Auto Glass | St. Louis,7557 Hall St,St. Louis,MO,63147,38.7039221341,-90.2244804376,4.0,5,1,,"Windshield Installation & Repair, Auto Glass Services, Automotive","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '8:30-17:30', 'Sunday': '9:0-17:30'}"
gEJ3a8-m6VB827e6GHromw,Sauce on the Side,4261 Manchester Ave,St. Louis,MO,63110,38.6271043879,-90.2566847205,4.5,232,1,"{'Caters': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'CoatCheck': 'False', 'GoodForKids': 'True', 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsAttire': ""'casual'""}","Bars, Salad, Restaurants, Nightlife, Beer Bar, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}"
ajRkfLE33OIwKj-LUFULQg,Accent Chiropractic,13470 Clayton Rd,St. Louis,MO,63131,38.6266138,-90.4822929,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Chiropractors, Health & Medical, Acupuncture, Massage Therapy","{'Monday': '12:0-19:0', 'Tuesday': '12:0-17:0', 'Wednesday': '8:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '9:0-11:0', 'Saturday': '10:0-13:0'}"
muYqsK0bqwZchVfhPcenLw,A-Always Towing,5801 Manchester Ave,St. Louis,MO,63110,38.6230803,-90.2841330075,4.0,14,1,{'BusinessAcceptsCreditCards': 'True'},"Roadside Assistance, Towing, Automotive","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
yWUmFHfZEV6nnF2IFXn4nw,Prime 55 Restaurant & Lounge,6100 Delmar Blvd,St. Louis,MO,63112,38.6549453,-90.2962379,3.0,67,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': None}""}","Seafood, Restaurants, American (New), Vegan","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-22:0'}"
6Vnoah8cca3KC4CdSu-eaA,Bubba's Deli,3249 Ivanhoe Ave,St. Louis,MO,63139,38.604407,-90.3041,4.5,46,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}","Salad, Sandwiches, Restaurants, Delis","{'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-16:0'}"
0Zvrh9rCrThh1ZwGaTbDjA,Sound Stone Massage Spa,197 Watson Plz,St. Louis,MO,63126,38.558005,-90.388258,4.5,43,1,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'AcceptsInsurance': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Chiropractors, Hair Salons, Beauty & Spas, Day Spas, Massage, Nail Salons, Health & Medical, Hair Removal","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '11:30-18:0'}"
VMhMVzxeScpZJ8SCuzomKQ,SERVPRO of St. Louis Central,2118 59th Street,St. Louis,MO,63110,38.6165296,-90.2844,4.0,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Home Services, Contractors, Carpet Cleaning, Professional Services, Damage Restoration, Office Cleaning","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
XAaXtqL1_HsI2t6FEIrA8Q,Living Room- Southampton,5760 Chippewa St,St. Louis,MO,63109,38.5928332,-90.2913927,4.5,5,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False'}","Bakeries, Sandwiches, Restaurants, Coffee & Tea, Food","{'Monday': '7:0-13:0', 'Tuesday': '7:0-13:0', 'Wednesday': '7:0-13:0', 'Thursday': '7:0-13:0', 'Friday': '7:0-13:0', 'Saturday': '7:0-13:0', 'Sunday': '7:0-13:0'}"
7WTy8p_Uc_iVDKugJc59oA,Y Kiki Divers,9922 Kennerly Rd,St. Louis,MO,63128,38.507067,-90.3765487,3.5,7,1,"{'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Dive Shops, Shopping, Hobby Shops, Diving, Active Life, Sporting Goods","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}"
2JvQsqJ5-bJGf_jVQKakDQ,Gringo Tacos + Burgers,635 Washington Ave,St. Louis,MO,63101,38.6305572048,-90.1901568674,3.5,174,0,"{'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'CoatCheck': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForKids': 'True'}","Mexican, Food, Burgers, Restaurants, Tacos, Nightlife, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
