user_id,business_id,text,date,compliment_count
ptszYqvULb9AT04VfKaXfg,-JStjL-8mRZq4ov4uI1FaQ,"1 large cheese pizza here is definitely not enough to feed me & 2 small kids, generally this is not the case. Good smoke flavor & floppy.",2011-10-16 20:12:04,0
XLuU7EmyR9sAiRWTTNSQkQ,fmoUsX3lNoJM3GU1elS2ig,"Pizza is good, everything else is average.",2013-10-16 13:49:56,0
Z6l4EBQohw_4TwJHkv3UfA,-JStjL-8mRZq4ov4uI1FaQ,as mentioned in another tip - best. pink. vodka. sauce. anywhere.  also - best. pesto. sauce. anywhere!,2014-10-18 23:50:19,0
n9Ip5uNXkq-H_23sOZjnUQ,pEA1WUzNppq7pTBrVz7GhA,Get the smoked wings and cornbread! ...but everything was good!,2012-12-09 17:09:24,0
hYDO2AL_tSqZQq7XTzjUgQ,-JStjL-8mRZq4ov4uI1FaQ,Great place,2012-02-26 22:43:39,0
tYjmfSWtyA0vLQG4d0jebQ,3VKYbajPpszKNFv32ey2dA,Food great but a little too pricey.,2022-01-16 22:36:44,0
MtHD0Wdh4FtbyFJCb4yfUQ,pEA1WUzNppq7pTBrVz7GhA,great bbq!,2014-05-31 17:48:52,0
2ChGUhXGQ5zzqRqvK5mpXw,-uhn-iY4lJvWqoBXDghjZA,"Yummy!  Love the couple and the footrests
Are top notch!",2020-09-30 00:53:39,0
waEAgSXnWMYbgzYKalSxFg,fmoUsX3lNoJM3GU1elS2ig,Don't order wings from here because they don't know how to cook.,2017-11-22 21:28:56,0
IK_DwNxedVYqA_jjjZj05w,CcKb0khFEMbVMSCjBYNMhA,Go some where else! Trust me!,2019-07-30 18:19:15,0
OP0N8lptu01G_0ZQvs1NjA,pEA1WUzNppq7pTBrVz7GhA,"Awesome pulled pork sandwich - super lean, great sauce.  And.... Free cornbread since this is our first time :-)",2013-04-12 17:21:31,0
2ChGUhXGQ5zzqRqvK5mpXw,-uhn-iY4lJvWqoBXDghjZA,Love them !  Great sandwich and coffee!,2021-07-05 02:41:16,0
P59de_uKuLEwmjclreMzQQ,1BFNOCthcx9LER5t_cCv4Q,"Always have what I am looking for, great customer service!",2017-09-23 16:58:11,0
3M1TU6C4mIc9fCcU9YMxvQ,-JStjL-8mRZq4ov4uI1FaQ,"Excellent service, good pricing. Pizza is best around.",2017-03-27 19:09:50,0
mQMqebkSAbXfPueqIKJyIg,d-67M9ECCeUAna849KFG8Q,Try a frozen hot chocolate they are amazing!,2014-10-20 14:18:14,0
YSpUbXPKjd_mtn9LbSa9mw,-JStjL-8mRZq4ov4uI1FaQ,The food was really good and the staff is super nice,2013-08-28 19:57:44,0
r4F17hOtCpOJHMfv13n-2Q,3VKYbajPpszKNFv32ey2dA,Great breakfast. Very accommodating and flexible with order. Food was fantastic,2016-04-02 12:31:49,0
wipOcM-E_8PmSxHC3tGszw,zpbKfinr2DRlddANvchx2g,So slowwwww. Worse than getting root canal!,2012-09-20 17:13:15,0
c3Ox4EOkuxYm2qUJmp5Pfw,pEA1WUzNppq7pTBrVz7GhA,This restaurant is closed. And up for sale.,2015-01-31 16:23:25,0
QGFVqxMK3i6_KZHLDoaS7A,1F80LHPgGAddIFiGh1m1hA,My go to nail salon.,2019-08-24 00:14:54,0
Bi384CYUSAFKoR3gSzy9FQ,pEA1WUzNppq7pTBrVz7GhA,"Opt for slaw, potato salad was bland",2012-10-27 23:13:24,0
TvqjhSCA5mPvHeX6adp33g,3VKYbajPpszKNFv32ey2dA,"Good little breakfast joint. Good service,clean. I would go again",2016-04-15 18:51:21,0
VX0dfTmIZDffj-blhYLdhQ,B_vMkNur1eVqxHZxWFCNWg,Great service!,2017-04-21 16:55:53,0
oMeVzoB1VHREFVTfvUqLmQ,ia9s8_kD3pgZrq6tJDIhMw,Great home town service.,2021-03-08 17:55:27,0
oMeVzoB1VHREFVTfvUqLmQ,3VKYbajPpszKNFv32ey2dA,"Nice family owned business, good food.",2020-11-01 11:44:18,0
tv9Qoe7U6nx8TXSDBnSTZw,-uhn-iY4lJvWqoBXDghjZA,"Amazing muffins, cookies and pastries. Welcome to the neighborhood!",2019-01-28 19:21:29,0
DpM6ZWTkLQ1idAcbNEXilA,pEA1WUzNppq7pTBrVz7GhA,They also do meat by the pound to go if you don't want a sandwich. That option isn't listed on the menu or website.,2014-06-25 22:36:30,0
gCzHvhDN-7bHECYuqyhTHQ,fmoUsX3lNoJM3GU1elS2ig,"Best pizza in Bucks County.  Paper thin crust, great sauce.  Perfect.",2017-01-08 23:26:41,0
kitWbtRI6HF-3vWOdwTTww,qj_Gn3OHsAKmPAjErSs8jw,Love this office!!!,2016-11-18 18:41:33,0
7Axcl7K9OISf1r-1oLmuEw,CcKb0khFEMbVMSCjBYNMhA,Next to Mantra nails lounge,2014-08-22 18:04:09,0
ZV-I7yikEXYsidMokRHVrA,b-tkLHoLjOxFBBewAOhn4Q,"Great food, fantastic service. Im never disappointed.",2019-05-11 23:54:04,0
hjx_XSEjpR7nPUWOaVoEWg,qj_Gn3OHsAKmPAjErSs8jw,Always prompt and pleasant. Love the TVs to watch while getting your cleaning.,2016-11-03 23:53:58,0
-hAKFf21ASVX46UnSL_c8g,-JStjL-8mRZq4ov4uI1FaQ,"Casual restaurant, attentive service, Amazing Vodka sauce. What more can you say!",2015-09-29 01:39:47,0
IQxoepX5hfB4wD53m1MHQg,3VKYbajPpszKNFv32ey2dA,This business is CLOSED. Coming soon a Italian restaurant.,2018-03-18 14:58:53,0
SkHrxUJB5zx_2ATwVHpfXg,-KQsS-zouGNa6qczrzO0Ew,"I was in there the other day and let me tell you. The Girls care more about gossiping with eachother then customer service. Didnt get asked for refill, asked for napkins and i never got them. Two of the girls sat behind me with a customer and trashed the owner. Even over heard the owner had an affair with one of the waitresses when he took over and then fired her.The prices are too high for a diner. Last time i go in there.",2014-03-16 16:23:35,0
V8IcMvTr_MUercvdYqxJDw,-KQsS-zouGNa6qczrzO0Ew,Amazing breakfast. Try creamed chipped beef on biscuits!,2012-07-04 13:20:59,0
