review_id,user_id,business_id,stars,useful,funny,cool,text,date
fr1iz8mQ2mGwIF9UtOvWyA,wA1saAP4RIbKrJ9YJbtQyg,-JStjL-8mRZq4ov4uI1FaQ,5,1,0,0,"Are you hungry for great Italian food?  Luberto's is the place to go for great homemade Italian food and great friendly service. As soon as you sit down, you are treated with a delicious appetizer of homemade pesto as you wait for your order. You will also get pampered with large portions so you won't leave hungry, but you will leave with plenty of leftovers to bring home.   YUM!!!!",2017-08-14 16:23:16
QQMch9X8ibcg1hVxbtkJIw,enKmoFBM88M_yvT9A7CiiA,-JStjL-8mRZq4ov4uI1FaQ,5,0,0,0,Do not like brick oven pizza but it was awesome my wife said the calamari is the best she's ever had,2015-02-06 23:58:23
uyPwdeXBSikZ0mlpiZwJ0g,GFvRSAE6-3fFbSzDoJlkPA,-JStjL-8mRZq4ov4uI1FaQ,3,1,0,0,"The foods alright, the service isn't bad. But nothing stood out or was better than just decent. The old phrase ""nothing to write home about"" comes to mind.",2016-08-29 22:30:43
cafhWTq74uDBxSuPljO9CQ,0Kbnp4GzpGW2rLmfWk_N_A,-JStjL-8mRZq4ov4uI1FaQ,5,2,0,1,"My sons loves this place and request their pizza every time we visit his grandparents. It actually better pizza than some (supposedly) famous places in NJ.
  I've never really had anything but pizza, but others in my family have, and everyone enjoys it all.  Even as a vegan, I order cheeseless pizza and it's very good: their sauce and crust are good enough on their own, even without toppings.
  The only warning for new visitors is that it can get very crowded on weekends. You may have to wait; instead, I always pickup to avoid the wait.",2009-01-31 20:51:45
HKAvipseHs0QC3xjT1fDvQ,pZyBSEydPJ4WTnSzapKRsg,-JStjL-8mRZq4ov4uI1FaQ,2,3,2,1,"This place was a big disappointment! Went here in December, 2013 and couldn't wait to return. What a let down. Never again will we travel for their food.

The soup was the only saving grace. It was homemade and it was very tasty. The pasta was not home made, yet it was cooked European al dente. You can NOT cook frozen pasta in that way. There was no salmon on the menu and when I asked if they got a new chef, I was told ""the chef is the same chef and the menu is the same."" So Karen F. you obviously were mistaken when you said you had salmon - per the girls at the register.

And I do not care to be bossed around by the waitstaff. What is with ignorant, lazy waitresses who refuse to give customers a new fork and tell the customers to ""KEEP YOUR FORK."" Just get me a new fork!

And as a last insult, the words ""thank you"" were never uttered to us!

If you want lots of tasteless food, you can continue to go here, but try Country Place up the road from Luberto's. At least there you can probably get a new fork instead of having to argue with your waitress for one!",2014-04-14 03:24:00
zVNL_IJu5RZwvH8EtlwDAw,9U7cPas2fkCivzTC5ph8Fw,-JStjL-8mRZq4ov4uI1FaQ,4,0,0,0,"I have had good experiences here.  The food has always been good, & the service has been pretty good.  Lots of homemade items: bread, croutons, salad dressings, sauce....Pretty large portions.",2013-03-02 22:20:28
5xEUXlrt9bB94D4KtrDJ8w,jyJ632IBakzSiAciyfutBw,-JStjL-8mRZq4ov4uI1FaQ,1,2,0,0,"This place has  been falling downward in the last two years. I don't know if it's because of price increase, and quality standards dropping. It is noticable. However, even Mc Donalds has a line sometimes. My standards expect more. Sorry.  Chef Nick",2012-07-06 04:26:09
3NMVnkbe5A0s6ecWrD09FQ,puCCWuyvq_0mArX1iYBGrw,-JStjL-8mRZq4ov4uI1FaQ,3,0,0,0,Every time I go visit my friend she always takes me here and I had there  chicken and jalapeno pizza it was not bad but they did .get the order wrong because they added tomatoes and no sauce when I clearly asked for chicken jalapenos and sauce.. and then the next day I did. try there a  .cheesesteak hoagie and it was ok nothing to write home about but I will say the service there is really really. good the workers are nice but the very first time. I ever ate there was in 2010. I will have to say the food was to perfection it was just a last time I came here 10-20-2014 and they messed up on my pizza but the  that i got ended up .turning out alright I would say 3.5 out of 5 stars for the pizza. The  cheesesteak hoagie would have to be 3 out of 5 stars but overall I give this place a 3 stars so if you're ever in town and you want something  good quality check this place out you will not be disappointed.,2014-11-10 07:10:21
e5H1f72gbq8l_DIs8ddx7g,Q_uYA19H6k8U2fFavVdisg,-JStjL-8mRZq4ov4uI1FaQ,5,0,0,0,"The restaurant itself fairly small but has that nice family-run feel. I usually opt for take out, which can be a nice alternative since the restaurant is almost always crowded at dinner time. All of their pasta dishes are great but I always seem to go back to their cheese ravioli! I'm also a big fan of their chicken cacciatore, anything in their pink vodka sauce, and to be honest, really anything that comes out of their kitchen!",2017-12-12 22:13:36
WV3U4h-thafmvdQizdKePQ,QIlOPJBsn5JDyMW1hrH6GA,-JStjL-8mRZq4ov4uI1FaQ,4,1,0,0,Should be called lubertos italian because while pizza is good it's not great.  But the other items are great - like the vodka sauce.  Portions are huge and reasonably priced - always have enough for lunch the next day.,2018-07-24 03:03:59
vitNJYsEYNqyfpiy4Pd5hA,OnQM7wUao_vsIThF3NKjmA,-JStjL-8mRZq4ov4uI1FaQ,4,1,0,0,"If you want a lot of food, this is the place to be. Bruschetta to start, good dinner rolls, big salads, and then massive entrées too. Most of the food was pretty typical Italian fare, nothing too amazing. However, this place gets 4 stars instead of 3 because of the pink vodka sauce. It was as good as others suggested. My wife is a big vodka sauce fan and this sauce alone will keep us coming back here. Desserts were good too. Chicken parm was just OK--I'm pretty sure it was just chicken fingers covered in pasta sauce and cheese. But you definitely get a lot of quantity here for your dollar. I easily made 3 meals out of that single serving of chicken parm. Service was fine as well. For a small town like Dublin this is a fine place.",2014-01-25 15:34:18
VMmEV8rfyQDvcIQrAYxpDg,6dwzYxpVGDYorLrI2xHFAQ,-JStjL-8mRZq4ov4uI1FaQ,4,0,0,0,"The staff were so nice and accomdating. I asked if they could make shrimp parm because it wasn't on the menu, and they said sure no problem. The shrimp parm was amazing!!!",2014-10-26 05:37:46
rjqMzgMNVevrm_1T82J7CQ,_h-YWrehajI0Ukq3jIf8RQ,-JStjL-8mRZq4ov4uI1FaQ,4,1,0,0,"Mammoth portions of Italian classics done well. I'm a huge fan of the Pink Vodka sauce with Penne, and the Shrimp Scampi. All of the sauces are made in house. I've heard that the pizza is good too, but I've found something on the menu that works for me, and if it isn't broke, don't fix it!",2012-11-02 15:27:37
slN9GFxtA0B900-Obdbtww,Rwh_qYayPQQBswjhgEgOrQ,-JStjL-8mRZq4ov4uI1FaQ,2,2,0,0,"I've eaten at Luberto's multiple times over the past few months and each time it gets worse. Initially, I went with a group of people and we all enjoyed our meals - chicken parm, spaghetti and meatballs, and other various dishes - all very good. The second time, I ordered margherita pizza to go and it was disappointing; smothered in cheese and less than fresh basil and barely any tomatoes. The third time was even more disappointing. I had the spaghetti and meatballs again, but the meatballs were different this time. They looked and tasted like processed, frozen meatballs. I don't know if they ran out of their homemade ones or changed the recipe since the last time, but they were awful. We asked the waitress if they changed the recipe, but her response was defensive, saying that she had the meatballs earlier and they were fine. She said she'd have to talk to the owner to get our money back, but that wasn't what we were asking. We genuinely just wanted to know why they tasted so differently. Hoping the owner would come out to talk us, we waited a bit, then the waitress came out and said they took the cost of the meatballs off the bill. That's fair enough, but again, it didn't get to the root of the problem. After that experience, I will not be eating there again. There are plenty of other great Italian places in the area.",2018-01-16 13:19:04
LPV8GsrNJsv1ewHEsSJipg,_BcWyKQL16ndpBdggh2kNA,-JStjL-8mRZq4ov4uI1FaQ,5,2,1,2,"OMG!!!!  I can't even believe I am the first person to Yelp this.

Do I dare tell you all how really, really, really great this place is?  It's crowded enough as it is - if I tell you I'll never get a table.

OK, I'll tell you a little bit.
It's a no-decor, little atmosphere place run by a genuinely NICE family (the hostess/daughter is marrying the pizza chef in August 2008 in Brooklyn).  They make their own mozzarella, and bake fresh brick-oven pizza on a thin - but not-too-thin crust.

The shrimp scampi is ENORMOUS - they give you over a dozen shrimp.
It is garlicky & oily - so if you order it light on the garlic 'n oil it's even better (IMHO).

The Veal Parm is a flam-family (that's FLAMILY) staple and my mom & I can easily split it.  (Comes with a side of pasta.)

Fresh (onion-y) bruschetta arrives on the table nearly as soon as you are seated.

Cappucino is light and frothy.  (mmmn, mmmn good.)

A great place for families and kids.

I LOVE IT HERE!!  So much!",2008-08-11 19:14:00
I15Ytt_31hciIXRtIhonUw,oXziKPzqOLuiHaZtDk46bw,-JStjL-8mRZq4ov4uI1FaQ,5,1,0,0,What a fantastic early Father's Day with the excellent food and service at Luberto's family restaurant. Anne Marie our service provider was top notch. We felt like we were on vacation in Naples Italy  but close to home. The food was so fresh there wasn't a bite left! A go to for huge portions and fair price. Go early and avoid the crowds.,2019-06-15 21:49:57
yXfv6gWlmC9RS_X07kcf7w,WXMuYVbQT7hJqUi3Im_zjA,-JStjL-8mRZq4ov4uI1FaQ,1,0,1,0,"On 12/18/16 after a busy day holiday shopping my wife and I ordered 2 cheese steaks for pick up. Got home and opened them, my wife received a cheese steak, I got chopped chicken on a roll. My wife, the kind one, said it was just a mistake. Not sure who made the ""mistake"", the person taking the order or the cook. Me, the customer, ordered 2 cheese steaks, but someone at Luberto's decides, ""I think the customer would be better off with a roll with chopped chicken on it"", who did this? The cook? The order taker? How does one confuse chicken with steak, one ""clucks"" one ""moos"", at least that is what my ""The Farmer Says"" toy taught me when I was a child. So I call for a resolution and I am told, ""come back in 20 minutes, bring back the wrong sandwich back and we will give you another"", WRONG ANSWER FOLKS! Poor customer experience! The right answer would be something like this, ""come back right away and we will give you the correct sandwich and comp the price of your entire meal for your inconvenience"". By the way, we did not go back. Dominic's pizzeria is just down the road, and I found they make an excellent cheese steak, with steak!",2016-12-19 17:51:06
qRkNkNXyCgsY9UITZsIlfg,Oll5FI2UAN1djkIE6E7zrw,-JStjL-8mRZq4ov4uI1FaQ,1,1,1,0,"Although the rolls were good, the dinners and soup were at best 2 or 3 stars.  The antipasto was very bad.  American ham, cheese and salami does not an antipasto make!  The worst part of the meal was that I ordered cheese tortellini and received meat.  We were in a rush and I could not wait for them to make another order.  So I returned the meal to the kitchen and ate half of my nephews sandwich.  The server brought the check and said they took that meal off the bill but charged me $2.20 for the salad!  $2.20 is not going to break the bank...but it is the point.  This is not good customer service.  Especially since I did not eat the ""salad"" which consisted of lettuce.  Just lettuce!",2015-06-18 23:48:04
U-7hjI3vfibIuE1CwLkzhg,tizODWDUJ1o2aFtXTa90sA,-JStjL-8mRZq4ov4uI1FaQ,5,0,0,0,Great food and service. I love coming here!!!    You must try the desserts and the have great pasta and desserts.  The pizza is wood fired too!!!  Packed on a Saturday.,2014-05-24 22:03:15
F0E2hODU_EvCFEQ0WCHgJg,d0AGYMqX1gLAAvT-7rzSnA,-JStjL-8mRZq4ov4uI1FaQ,5,0,0,0,"My husband and I really love it here and go whenever we want to eat pasta out. Their fresh baked rolls, house made salad dressings and bruschetta appetizer, that is served with every meal, are all wonderful. The pasta puttanesca is the best!  Very reasonably priced for the huge portions that are served. Bring your own wine to enjoy with your meal.
I have always had good service but a warning to those coming at regular dinner hours - there can be quite a wait for a table.",2012-08-26 18:07:33
M_rp5LOAg9qeVXq3AXG2hA,YlKoBNxYpo2n3VybrGKGpw,-JStjL-8mRZq4ov4uI1FaQ,4,0,0,0,"Great family owned place.  Portions are large and the homemade sauce is amazing.  The dinner specials can easily be split to feed two, and I'm a big eater so this means something.  The only downside is that reservations are not accepted and waits can be long on a Friday or Saturday night.  But even then, if you're passing thru Dublin, Pa stop in.  You'll be glad you did!",2016-09-03 20:05:57
32wB0kyKTSOSm4hqVhjwsA,Sj0hDKsyPY1epcrAoqrKKA,-JStjL-8mRZq4ov4uI1FaQ,1,3,0,0,I don't know why this place get such good reviews. I got the shrimp scampi and the shrimp still had the tails on it and the pasta was so for garlic it made me sick I like actually threw up. I only went there because it has such good reviews and the friend said to go there.,2018-05-23 18:03:17
MKUrEm7BLyadSsUcLQuoGQ,bHipv3na2WLXaRNKcc9YQw,-uhn-iY4lJvWqoBXDghjZA,1,0,2,0,I really do not know how this place got 5 star.  We went here twice.   The first time was on a Saturday. Donuts were ordinary nothing special but not bad.   The second was time was this last Thursday 2/28/19.  I bought 4 Apple Hand Pie ($12.)and 6 Donuts ($6.).  The Apple hand pies were very dry ( it could be state) I would admit the pies looks great from the display BUT the crust was very dry and the filling was bland.  The donuts were STALE. Donuts were hard and we end up throwing them all out. My first clue should have been the empty store.  Visited there twice and the place was empty bought times.,2019-03-02 15:25:21
