review_id,user_id,business_id,stars,useful,funny,cool,text,date
ieL8mA49GOIGRON33vSJ9A,8DGc1UEegk6SBGV39OJtQA,m1XtvXqnqKgZvgKB8uYKIw,5,6,0,0,"Well, I'm a little late getting to this review...but I feel like I should make it known how awesome Preferred Party Rentals is. 

My husband and I used Preferred Party Rentals for our backyard reception in early August. We didn't really waste too much time after getting engaged (February) to tie the knot, so planning was a little hectic, to say the least. 
From the beginning, every single person I spoke to at PPR was courteous, helpful and accommodating. Initially, I placed my order with Mike and even made a few changes over email with him as well, which was wonderful. I even had a mini panic attack, the day before, over having a tent. (Early August being very hot, I had hesitation about having a tent at all as we were trying to save as much money as possible...My mother in law, being the voice of reason, told me that the tent was already cleaned and ready to go, so it went up and saved us from the showers we had the morning of the reception) I felt so silly about it later.
My mother in law had also spoken to them a few times to add items to our order and commented on how pleasant they were to work with and how easily they went over the order with her and made changes. 
Preferred Party Rentals is wonderful and I would absolutely work with them again...
...minus the breakdown. :)",2012-12-06 14:34:08
g1J3NklfqGzGfcY6FEtR1Q,ZwZpyUyXcEKhCgi5oOVAPg,0pL-eq0ufX5jMDgVAvoHHw,1,0,0,0,The food was tasty service not so good two of us got our plates then the third person then finally the fourth person and then after we asked we got our appetizers felt kind of rushed out of there a lot of money not a nice atmosphere,2018-03-24 18:49:15
sUFCi77z_FTAIoFegOJ3_g,ttKx423M3mJTI5MGZHDSGg,0pL-eq0ufX5jMDgVAvoHHw,1,0,0,0,"First time trying this place as we always drive past it. We felt so rushed. We were looking for a relaxing date night. We sat at a regular table. The bartender who sat us very friendly. The girl who took our order didn't get the order right. I ordered sashimi prior to my meal which never even came out. She was in such a hurry didn't even seem like she was listening. We had three apps, soup and salad all come at the same time. Who does that? It doesn't need to be fine dining but at least let us enjoy one course at a time. Needless to say we won't go back.",2014-09-27 00:56:05
Kilutom_voAYhp0M449z_g,zmS0zKxOejPVYVv-ivTBGg,zrd6bulYNAKhCdSVtJ8aXQ,4,0,0,1,"Always a great experience at Texas Roadhouse house. Nice casual atmosphere and they are always very busy especially on the weekends. We usually do the call ahead sitting so we don't have to wait long to be seated. Service has always been great and we've always had good servers. Their cocktails are really good and we always get a margarita and never been disappointed. Definitely can't go wrong with their warm rolls with honey cinnamon butter. My go to is usually a steak smothered with onions and mushrooms, my last visit I had the ribs and steak combo with loaded baked potatoes and a side salad. My steak was perfectly grilled just the way I requested (medium) and ribs were decent.  As always our meal was enjoyable. They are obviously not on the same level as a high end steak house but for a regular meal when you're not looking to spend much they are one of my favorite chained restaurant for steaks and cocktails.",2017-09-09 22:52:54
dr2bWNNOP_4hudnEF2_pJg,ruTAZ7_Q7YAeEMeIoun6AQ,JJdE903Q0UhJyDcsyv62Ng,5,1,0,0,"I am not much of a burger person, I mainly come here for the fries.  They're amazing, especially the cajun fries (think Crab Fries from Chickie's & Pete's).   They are very generous with the portions of fries.  So if you're a french fry lover like I am this is the place to go!",2016-11-22 07:43:08
1t9loaDtO0VAcbGzdkgd5A,ruTAZ7_Q7YAeEMeIoun6AQ,rnioJAG4aQp2TJHUxLy7CQ,5,0,0,0,"First time ordering Thai food in my life.  I ordered the Pad Thai lunch special.  Quite exceptional and the food filled me up.  Great portion size and delicious food.  I will be back to try some other stuff in the future, I already know I like Pad Thai so I'm curious what other things I will enjoy.

7/29/2017 update: Ordered again, this time tried their spicy basil fried rice.  Yet another delicious dinner, phenomenal food once again. I also had a chance to talk with the staff a bit, extremely friendly people, a pleasure to talk to.    

I've found a new favorite place to eat! Right down the street from my house too, very nice!",2017-07-28 19:28:07
T2hjVEzVvVOowpHYoc_sgA,tBlxhHAjHPY2AdMEonmylw,wn1rS1Ga9xZ1BIMffnJW5A,4,0,0,0,"Ppl this is a chain, you really think this is quality food and dining?? First of all your in Sicklerville so stop. However if you know what to expect you won't be disappointed. Have a seat at the bar service is usually great if your lucky enough to go when Kristyn, Kristen or Dee Are working. They are awesome, friendly and make the subpar food experience much better.",2016-03-19 21:02:30
97gN9zSh-RWz6gRFHSPmoA,D994V0FQzKjTb28WSTCjrQ,zrd6bulYNAKhCdSVtJ8aXQ,4,0,0,0,"I always think it's silly to rate a chain restaurant based on the food since all locations serve the same thing. That being said, I've only been to this location once, but it was just like the other Texas Roadhouses I've been to. I think the prices here are average, but I never order steak so maybe that's where things get pricey. Service was good.",2014-01-18 14:32:26
1c9jHaXgUe-v2gm5_R-V_g,Adm05emqn5AchOhcrD1b5Q,0pL-eq0ufX5jMDgVAvoHHw,4,1,0,0,"Very entertaining and the kids loved it.  Fried rice was great, food was great, not too many to go boxes but tasted good the next day.  Daughter likes sushi and loved the dragon roll.  Better than any other hibachi place around.",2016-07-15 23:22:04
VL6RE0sAKH1HlsgsPEQM3Q,g_eso2B0EhV7l7pgl9Xldw,JJdE903Q0UhJyDcsyv62Ng,4,1,0,0,This place isnt your normal burger joint these guys do it right. They feed you while you eat with free peanuts in a shell. Never mind that counting calories crap you know how you fix that order the lil burger and load it with the veggies like grilled onions peppers lettuce and tomato (all at no extra cost!) They always give you an extra healthy portion of fries  cooked in peanut oil and the fact that they take the time to hang all those little kids drawing up on theyre corkboard lt you know they appreciate you mr or mrs consumer.,2010-01-12 04:41:06
pjUD8t2ek8glIgqwaNU8UA,ovKD5cs5t_w5AoN_txDbqA,n1HOCV74TBVZdQdOUgp9xA,1,1,0,0,"The food was bland. we ordered the burrito bowls but they didn't have it with steak so we asked them to replace the chicken bowl with steak instead. We were charged for the full Chicken burrito bowl and then charged extra for steak but we didn't get chicken and steak, only steak. What a rippoff, overated. 
Chipotle's just opened up about a few feet away.....Goodbye Moe's.",2013-03-21 22:19:15
pZU5TP6XEIdYOgGgIZ2bHg,0_NVV_8cR9CQYLh2OXqx8Q,zrd6bulYNAKhCdSVtJ8aXQ,4,0,0,0,"I did not want to try T.R.  however found my self and family there by happenstance. Much to my surprise,Iwas very satisfied.  Filet was delicious,cooked perfectly. The bread was good and I had garlic butter. sauce which was great. Definitely going back
  Only problem was that they were out of the onion dish.",2016-08-14 20:03:10
b5pn1UUS2rtS9F9mj2YPnw,Nl6LtJS4frVirCm-SzDupg,zrd6bulYNAKhCdSVtJ8aXQ,3,0,0,1,"3 stars for a chain, is like 4-5 stars at another steakhouse. Compared to others in its class such as Outback, this place is great. Fresh baked bread and ability to pick your own steak make this place unique and worth the trip. This is the place I take the kids when we want a steak. You cannot compare this to a del friscos, capital grill or Morton's, but among it's class it's tops. The kids don't like the burgers as they are made on the same sweet homemade bread they put on the table. They really enjoy the atmosphere which includes stuffed armadillos and every table has peanuts for you to snack on.",2012-08-17 23:32:19
56iMR7fcJBlO-xpKo_c87A,KwC7I2KR-HlEb3KSH4a0bw,zrd6bulYNAKhCdSVtJ8aXQ,4,3,0,1,"I've eaten here a few times, and I like it a lot (for being a chain restaurant). 

First, the good stuff: Service is always AWESOME. The kids working in there are just so happy to be there, it's frightening. And so knowledgeable about the menu and meat in general. Bravo. I almost feel like they may be a little overstaffed, but that's probably because they are new and just hired a million people to start out with. 

The food is seriously delish, but if you don't like meat, seriously, you have no business here. I'm not a huge steak person, but I do okay with their steak tips dinner, which is very mushroomy and delicious. They also have amazingly good ribs, and the pulled pork is awesome. If clogged arteries are your thing, the cactus blossom is yum as well (think Chili's Awesome Blossom, or Outback's Bloomin' Onion - same exact thing). I think the best part is the bread they serve in the beginning, with the cinnamon-y butter. Dessert before dinner. SO GOOD! 

On the downside, it's a little pricey. Comparable to Outback or Lonestar, I suppose. But it's steak, so that's to be expected. 

Now on to my major complaint - wait time for a table. There's always AT LEAST a two hour wait, unless you go at noon on a sunday when everyone's still in bed/at church. The first time we went, we called ahead and were told to show up in about 2 hours to get our table (when you do call ahead, you're supposed to show up 15 minutes prior to your number being called). Once we got there, we had to wait an additional HOUR and 15 minutes. They said the problem was that people weren't leaving, that they were lingering too long for them to efficiently turn their tables, but it was still annoying. While we waited, waitresses were running up and down the waiting rooms (there are two huge waiting rooms on either side of the entrance, so I guess they knew they'd have a problem while building it) with appetizers for us to pick at, so that was thoughtful (and another testament to my theory that they're actually overstaffed). 

So, all in all, good chain restaurant as far as food and service. I just hope you can stand waiting. Don't even bother on a Friday or Saturday evening.",2009-05-28 18:09:04
R46lE5BLqCK2TgEdwl1U1g,nb2F4MPi6oyLasiLXzRfjg,rnioJAG4aQp2TJHUxLy7CQ,5,1,0,0,"I love their food!! Their drunken noodles and pad thai are the bomb, their curries especially green curry is delicious!",2018-07-28 14:08:00
MNQMvskUDuSVlD67Ov5SGQ,qzcC0LDOXGVpBwmPlUyUNg,n1HOCV74TBVZdQdOUgp9xA,1,2,0,0,Service was terrible staff was talking over the food. the food tasted horrible the rice was very undercooked and was so hard. I ordered a salad bowl . I picked up the food during my lunch break and I could not even eat half of the plate I had to throw it away I will never be coming back to this moes location,2016-04-13 13:35:07
voBpPHBS9hxVlSitEqfajQ,nPYTEB1aABKNzRpjrMMhsw,zrd6bulYNAKhCdSVtJ8aXQ,5,0,0,0,"We finally found a texas roadhouse. Haven't been to one in awhile since I make all my own steak meals. We were greeted by Kat and she helped us select our steaks and was very friendly and polite. Our server was Amber and her attitude was luke warm. Didn't come off too friendly and we had to ask other servers to bring certain items like take out box and condiments.  The food was excellent and offered large portions.  Despite the weakness of our server TR still gets five stars. Im not going to let the actions of one employee bum our night. Lastly. Monday is teacher appreciation night and we got 20% off the bill.  They also offer discounts for military, police, and firefighters all the time.",2016-07-26 00:49:06
SHK3oZMzGKJ5ASRLdOV4Nw,OIpxuY-j4012wxp4Sv3-0A,e7vnHEpZdU83u2ZERPSDpg,4,0,0,0,"This is a great local Chinese food spot.  It's our go-to for the area.  The prices are great, the food is very good too!

Not much seating in the restaurant, we always get takeout.",2017-01-05 20:56:55
XJseHmGFS1N5CnFJ-FFCaA,Ry_mU01UOz29Cl5h-C9fqg,n1HOCV74TBVZdQdOUgp9xA,1,0,0,0,This Moes is absolutely terrible. Besides the bugs covering the walls the food is never fresh and the staff always seems to be miserable. On multiple occasions of going to this location the person making my food has pulled their cellphone out sent a text and then went on to finish making my food. I've been to other locations and they are so much better. When walking into the Sicklerville location instead of being greeted you get dirty looks from a group of teenagers (the staff) who make you feel like an inconvenience for them having to actually do their job. This Moes is only 2 minutes from my house but I wont be going back. I'd rather travel a little farther to another Moe's and get great service and fresh food.,2016-01-06 18:35:38
QT6YFAYO4L6IF-HGKoW-1w,g5Wbr_20Jd2dgOISb09z3w,zrd6bulYNAKhCdSVtJ8aXQ,4,1,1,0,"So, I am a little spoiled when it comes to steaks and so I had relatively low expectations for this place given it is a lower priced chain. When I want a good steak, I usually head to Philly for Ruth's Chris or Morton's but of course pay the price. Things started poorly as it took forever to get someone to answer the phone to find out if there was a wait.  Upon arrival, I was seated quickly and everyone was very friendly. Waitress was great and on two occasions a manager stopped by the table to make sure everything was good... And it was.  Rib appetizer was excellent, tasty, tender and perfectly cooked. Filet was cooked as ordered and  tasty, although I prefer a little more seasoning.  Pretty good quality beef, especially at their price point.  The side dishes were very good and well prepared. Service was exceptional. I don't usually like chains, especially steakhouses, but this was actually pretty good.  I recommend this place for a reasonably priced meal with excellent service.  The call ahead service needs improvement.",2012-07-19 13:55:24
ccEfDeNzPgifxQq7K6lidw,F5FJ3I5ISQdSKkKqgidxWg,0pL-eq0ufX5jMDgVAvoHHw,2,0,0,1,"it was a first time visit for me. upon entering, the facade was impressive with the japanese art, wood and stone decor.  the night was getting late so the place was only half packed and customers appeared to be enjoying themselves  it looked to be a mid or higher tier establishment so i had high expectations. 

the 'banana boat' was what i ordered since it was my first visit and thought this would be a good way to get the 'lay of the land' and try a sample of what the place offered.  the 'boat' arrived in the form of a square plate (someone posted a pic above).  immediately, i was unimpressed.  are you kdding me?! the sushi on this plate looked like the type you find at chinese buffets!  the shrimp over the rice ball and spicy tuna roll on here is the standard line-up at all the buffets!  ok. took a bite and it tastes about as good as it looked, meh.

so, if you want to eat meh overpriced sushi then go here or drive a little into the plaza and there is a chinese buffet that will serve you the exact same thing, except you'll only pay about a third of what they charge here.",2014-02-07 22:50:02
Z9BwH8lcf0Zbc_ruTvUksQ,e3w7nYEWShsYUjbJSE577g,0pL-eq0ufX5jMDgVAvoHHw,3,2,0,0,"We pass Sakura a lot while shopping and it always smells wonderful from the outside. We decided to stop in on a Monday evening and my 5 yr old was really excited to do the hibachi. Unfortunately we were told there would be a 20 minute wait and were given a long explanation about only having two cooks in and blah blah. I knew a 20 min wait probably meant 40, and with two small kids that wasn't ideal, so we sat at the regular tables. Needless to say the kids were disappointed. I watched a few more groups come in for hibachi who had to sit on the regular side because of the wait. Which, 10 mins after we sat down, was still ""20 mins!""

The waitress was nice. We ordered beef dumplings for an appetizer. My 5 year old and husband were not fans. The waitress forgot my husbands wine but she was nowhere to be found after she took our order. We saw the wine sitting on the bar for a long time. The host, I believe, would bring us our soups and salads but then would run away so quickly we could barely ask him for the things we needed. 

I got filet and chicken with fried rice. I was pretty impressed and thought the food tasted great with a nice presentation on the plate. The rest of the meal went well until we got the bill. Very pricey! But the kicker was....$4 for a tiny plastic kids cup of apple juice??!?!? I thought I was seeing things. My husbands wine was only $2 more! Wow. 

Still undecided about this place. I think I will give the hibachi side a try soon, but will definitely call ahead first!!!",2014-04-22 01:28:27
fXM41rfdxKssOctqj4mt7Q,dYT8dXQC-lqdUydKOXy_Dw,0pL-eq0ufX5jMDgVAvoHHw,1,0,2,0,"Severely understaffed, nearly an hour for 2 sushi rolls, and an unapologetic, eye-rolling, only 10% off giving female manager that couldn't concede the lack of staff and lack of professionalism. Plus, manager lady had to be hostess, bartender, and food runner; if that doesn't tell you that the place is mismanaged then I don't know what does. The only kudos I can give is that the hot food I ordered from the kitchen came out in a timely fashion and steaming hot. Kudos to the people working behind the wall. Unfortunately, my family and I will never return here simply because the manager could care less that every, single non-hibachi table was miserable and waiting far too long for their food. She never apologized. She never took responsibility. She never offered anything until we complained and again all she could do was 10% off a $60 bill. Pathetic!",2016-03-11 01:52:16
nag8Tepjho0uu8kVcgDs2Q,cu7nfHkr4fvDnQz8_CBamA,zrd6bulYNAKhCdSVtJ8aXQ,5,1,0,0,"I've been here numerous times. I do not mind the 30 minute trip here because I love their food! For the amount of times I've been here, I am pretty sure I memorized the menu; although I still get the same thing:

6oz. medium rare sirloin w/ caesar salad & seasoned rice. 

I loveeee their bread, omg.",2015-08-10 20:18:44
57V9Y2qFSQOmuPLQeLAq2w,GSvlj1rFdQnd5ZadctLJfw,rnioJAG4aQp2TJHUxLy7CQ,4,0,0,0,"I've past this place a number of times and glad I stopped. I got the chicken Pad Tai to go, it was great. Nice portion well presented and a container of red pepper to make it as hot as I wanted.",2018-03-19 12:56:22
A2KbbLnJJGTnOBn2o5RdFg,cmqGt517YawUsu8KB_CtUQ,n1HOCV74TBVZdQdOUgp9xA,1,0,0,0,"This Moe's is disgusting! I have been to the Moe's in Deptford many times and have always had a pleasant experience. This was my first and ONLY time at the sicklerville location and it was appalling. FIRST I ordered the close talker and the lettuce was basically all orange and rusty. Mainly all of the ingredients did not taste fresh, far from actually. Then as I'm getting my drink the floor was ridiculously sticky! My shoes were sticky the rest of the day. It was disgusting. The floors were gross, the tables were gross, everything was gross. I love Moe's but I will never return to this location!",2014-04-23 21:52:46
lzBfxB52l67kq8Qj3Z_ZXA,ovKD5cs5t_w5AoN_txDbqA,zrd6bulYNAKhCdSVtJ8aXQ,4,1,1,0,"Food tastes great and the service is good. Our waitress was very attentive and the manager also came by to talk to us. They even did some cool square dance that I wanted to join in on but I didn't want to embarrass my wife..again. 
We get to eat peanuts and throw the shells on the floor (the kids love this). Try the cheese fries with bacon..",2013-04-17 06:02:08
bbUB1Z36f_HaFBYz4Jy5Kg,HTvYtV9fYYZSSLq7MpEAKA,zrd6bulYNAKhCdSVtJ8aXQ,1,1,1,1,"Hated it. 
Messy, overpriced, noisy, obnoxious chain. 
I could kick myself for agreeing to come here. 
I couldn't find a damn thing to eat either. 
Meh.",2015-03-20 20:18:59
zhTy6rrxBm7i0axB6yZwgA,-kAQ-PSKx3i0st2B4aPpTg,rnioJAG4aQp2TJHUxLy7CQ,5,0,0,1,"Admittedly, I think of take out joints as less than ""real"" restaurants. In Pikpon's defense, they do have four tables, but it is primarily a take out. 

Pikpon has totally obliterated my feelings on take out places. Their food is excellent, not greasy and not salty. My fingers did not swell to the size of grapefruits like they do after nearly all other take outs--primarily Chinese and including pizza places.

We ordered the Chicken and Shrimp Shu Mai (steamed), Tom Yum Soup, Chicken Pad Thai, and Red Curry with Tofu. Nothing let us down. The Shu Mai was simultaneously dense and delicate, with a sauce that rivals any other dumpling sauce I've had. The Tom Yum Soup had the most potent of lemongrass, giving it an excellent Spring-like flavor. 

My partner cannot eat spicy food, so the Chicken Pad Thai was perfect. The noodles were done perfectly and the seasoning was perfect--you could really taste the crushed peanuts. We will be headed to Thailand later this year and I'm sure he will order this dish every chance he gets. 

My Tofu Red Curry was just the right level of heat, without burning your throat (or anything else)...just a nice spice in your mouth. The sauce was not really creamy, but nonetheless it could not have tasted any better. What was impressive was the firm and browned tofu. If I could make tofu like this, I'd probably make the leap to vegetarian because it was every bit as good--if not better--than any chicken dish I've ever had. What I also found best was it is not noodle based but bamboo shoots taking their place. I remarked to my partner that I could see using these as a vehicle for spaghetti gravy. So it was great to have such a tasty dish without the carb overload.

One of the reasons I consider take out subpar is because the texture changes in the take out containers. I'm unsure as to why we did not have this problem with Pikpon. I would say in my case, it could be because of the bamboo shoots replacing the noodles, but the Pad Thai had noodles and they did not become altered by the containers.

Thankfully, Pikpon is local to our residence. I can see becoming a regular visit here since the price is quite reasonable for the elevated level of their food. I had stopped eating Chinese food a while ago (mainly for health purposes), but I've missed it. Now I have a far superior alternative to that.",2018-05-21 12:42:51
