user_id,business_id,text,date,compliment_count
zwJ0JCd6onxHPyywDrTLtg,zXXp5Vg1qg8ZzNjTLDQxHg,Bunless burgers available as burger bowl or lettuce wrapped.,2014-09-17 02:02:14,0
nkVxroqpkPTrKtvP15L50g,ob9VgK6eAJkxUNv7GmETCw,"I would like to add this tip and direct my attention towards Ned S. I would appreciate it in the future if you would not undermine the effectiveness of the Yelp filter and post comments that you have nothing to back it up with. Especially since you are a noob, and have not had any real progress on your account since you joined. If you read the reviews of this eatery, you will find Yelp users who are actively yelping in public. Not an isolated friend trying to boost his buddies business.",2014-10-04 03:59:34,1
-cDcRcTafKIUSvOeVkwlIQ,Nhb33fMegsDwKrN3Sxgkng,Food was cool. Nothing special. Greens way too salty. Good beer though.,2017-07-08 02:03:38,0
iPkdNziqnhNukjnmsrSzmg,1ulD4HL2G8qbpEuuWFDSqQ,They deliver through Skip the Dishes!,2016-12-07 01:45:12,0
5hHZFMXNdCurTwaQ2Q1caQ,bqR_3sT_rNp0hZglPtX6rw,Dat portobello torta doh...,2015-02-07 17:59:26,0
Sk786wviWitsUd0BzMnzOA,dHS3dwYAGIya7yd1d3J1DA,"Sorry but the fried fish was not hot, barely warm and the spaghetti was so sweet it was like eating dessert. Thought I'd find a tasty Friday fried fish and spaghetti dinner but was very disappointed.",2013-04-24 15:32:06,0
lMY8NBPyzlPbbu-KBYfD9A,mX_te6nClY4vk631rYaAiA,Know before you go,2016-09-02 23:18:28,0
JRsGihBLWYVeeWRLP3in9A,oiD4N-h7GotnsiXEa4Er5g,No dogs allowed on patio,2018-04-29 20:29:33,0
pzfZBcILOqf5wMj0O5yLlg,56M2bwaaSzcmzr2dyEfYQw,"I always can't help but notice that no one in the kitchen here wears gloves, which is unfortunate because the sandwiches are really good.",2016-07-28 19:07:03,0
Dn6zGa9HXNLr3a71PhMySg,2PeuTPjcC5jEyrMt9o-w7w,This place is beyond fantastic. Also best coffee in at. Louis,2015-02-06 23:43:11,0
trf3Qcz8qvCDKXiTgjUcEg,ZJ7j0RybxXFBst4Ur26UuA,Gotta have chips and guac too.,2010-02-26 21:05:54,0
WVCgjoYPl7jPhXjPcSR02Q,gKBqK-FFq7EGOUscBqb1iA,Late lunch on Sat. Crowded and slow,2012-11-10 20:07:35,0
h8l7bu1MW6V6I3KOaLbMzw,9SQlv-ogZ7lvqe0yzHd4wg,"Called at nine, appt avail at 1130!",2010-05-28 16:50:51,0
lXyDapbfnrzDdn-ZhBhXQQ,2BMk_drsikKWslJCXmQtjQ,Best breakfast in the STL... I make it super casual! Ha!,2012-10-12 15:45:40,0
z-mZBtyZx0XoQgY3KTZhHg,hW8A28dCywtE-HcLNEtjow,Plan on spending some time but not necessarily on good food. I'm not SMS fan,2012-04-04 00:46:04,0
trf3Qcz8qvCDKXiTgjUcEg,aM3gFY8Eq2KJuvNBlGPJEA,"No more paper checks accepted after June 7th, 2010",2010-06-07 23:52:45,0
trf3Qcz8qvCDKXiTgjUcEg,UJ7tvlyEHvGpwJuwq7W9LA,Trying the new loaded fries.,2012-04-04 03:57:48,0
oZqUzBWcNaTi3YGDjtOnTA,NJaR_2hke7NNAC6l1Ohr8g,$8 jumbo margs on Thursdays!,2017-06-15 23:11:32,0
BsCcHJq_D6hJaFzpzOQVtw,wc_VEdAstWy0dk3LcCBu8g,Yummy tacos and great chips! Awesome salsa! Loved it...,2015-01-22 04:40:47,0
xqvAeGXOtCKd5z3b7kUauA,zXCB28oFHB3SFNPKIDpdfw,They have drive thru :),2011-01-09 20:27:17,0
TqbCyOVOPdriGzwcXt-YDA,2BMk_drsikKWslJCXmQtjQ,the house and bloody samurai - excellent! Also must get the black bean scramble!,2013-02-03 17:16:31,0
-pfDkTZIx8LSymreMrYGqw,mmnneqm5rY6MNwF--uScYw,Ask for Brandon or Bryan; friendliest waiters in all of SnS.,2011-10-14 06:40:35,0
PtjALklVvaFWQVbN7sRotw,3XXt0s_SDC9SyFTiIPNSgA,"Find a creative server, and you will be very happy with your meal. Substitutions keep your server's brain active and your satisfaction up and your word-of-mouth better and the tips' percentage where they should be.  So eat well and tip well!",2014-09-01 16:08:43,0
1pDFRuRb97B8p045nFTWUw,cEgsHkAnpYQbA60pIIZYKQ,Best I've ever had in stl easy!!,2017-11-18 21:01:28,0
cgYjWde4YzZrQJ4vy7Nt_Q,JgTSG4rIDf20Kgp6U_asng,"Congratulations!!!  You have the ""BEST"" pizza within a 1000 mile radius!!!!!",2017-03-21 23:48:29,0
JOXV4z_oYfROwFe29x7jpQ,1ulD4HL2G8qbpEuuWFDSqQ,Get the garlic cheese naan! You won't regret it!,2018-02-03 13:33:59,0
47oIw-CN1guUKx2_vUdsgw,9ZjhOu2tvsvplRA3TBB2AQ,Time to chop off the hair!!,2011-07-17 16:05:07,0
rTKK_-3W3gIQEohj0QSFWA,dp5RC0AORCvpYTQ5PNyUtQ,Service Department Opens @ 7AM!,2015-06-18 12:37:42,0
xqvAeGXOtCKd5z3b7kUauA,MdHpWoDncaL0yHQ9Pnilbg,Yummy mushrooms!!,2011-04-23 01:06:56,0
eh03Ytv4exbW33L2erx1kA,gKBqK-FFq7EGOUscBqb1iA,Patio is awesome and they're cool with the dog we brought.,2010-03-31 17:19:48,0
jMUP_N1YgmnobN09ZjGtsw,hmp38bs96zxjyNOnMAsG9g,Be careful ordering the sides.  Expensive!!!,2017-06-27 17:27:18,0
CBz-yziWSSLNoMG__3kknw,uBfQrP5U7XSxQX5XzM0oSw,Ask for freak bread with dinner and save room for dessert! Chocolate pate.,2015-05-17 03:17:01,0
4CsiJygg0JKL7cjr_eODVg,iA0csH3u6Ug1x1Pt0-El-A,Party like a rock star$$$!!,2014-04-06 02:02:44,0
hZ-ZtZ3bqZg6GhWepqj20g,gKBqK-FFq7EGOUscBqb1iA,Dinner and delicious beverages...celebration is in order.,2011-07-21 00:08:35,0
RrSJacJC8pzT1gD0nxAQQA,Q1jnPDnpmUc6U6U_-wbgAw,"The go-to for a quick jolt of caffeine, 8 mins from my job.",2012-03-28 10:48:30,0
1ET1Z5O2I4vEf-_PIwVm1A,8A_UD0sEdFXUs-AZQkkLsA,I am a Turkey Tom,2010-07-19 17:55:43,0
WIaqPitProhpPLfZ6ZdjlA,7ZQYMFjKj7AK1vzCi0BNyg,In the midst of a Maplewood neigh hood is this little gem with a wonderful patio!,2015-09-05 18:57:27,0
Y_e5-OIt1X-OkRNJdTAJhA,vQrXwWBs6Yrv46YFMIZRmQ,This store used to be very nice. Not anymore now just plain nasty. I prefer the arsenal store.,2012-01-19 19:48:25,0
q1dwm1lTCASg2_wDSzFRXA,R_u4QTal0d5f-FHr7BUXcw,Get the potato casserole. You won't be sorry.,2014-03-15 21:04:20,0
H8evlZitNdbCar4jqG_lZw,Aews7EoMh_crFva-uNbVYQ,Open sundays. Need to fix the hours.,2012-05-20 21:05:25,0
nzfx0ElyVk7dq4vdTg_ncA,Vm2vdXFSZ7U746n4ySCVtQ,Use the new steak and shake app to save time.,2015-06-07 15:56:00,0
Ok0CejFdk5gVt9CMBSvjQg,4qT8pELXdpJVqnLTsHyDeA,Now serving steak and eggs all day for $7.77.  The portions are still large and you can call ahead for reservation. Or get to go orders,2010-06-29 21:03:05,0
qTMK2qr6ngof4fe29qyooA,3M2zIKwVz2J63SlNiirgVA,They packed chips & salsa into my to-go order without my asking them to. Very nice.,2012-03-14 00:30:38,0
lMY8NBPyzlPbbu-KBYfD9A,K5gNiYeNriJsaqyJewZl0w,Mango salad so refreshing for the summer,2011-07-11 22:30:14,0
BtDFCb8EVE6T6Y6xxX0aKw,l0NxgOuBWdbQyNyHPnVi8A,Amazing beer! Great hockey atmosphere! Stellar staff! Center Ice Brewery is going to be around a really long time! Steve Albers is crafting up a good time just for you!,2017-07-23 04:25:23,0
1p8enwPjLY3hZw2F45oVQw,gKBqK-FFq7EGOUscBqb1iA,Get the subcontinental,2014-06-25 23:20:44,0
Xb_chc1TJeaMoFplE5tkRw,dXCHtPZ7VdAM98QS_JRksg,Great brunch and good drink specials. Really nice servers. Liked!,2018-04-12 23:42:07,0
MUO1oi3Yg435GY5TWYHtCg,a-MYqHxvpmCz3ZXy2illiA,Here for daily morning coffee!,2014-09-15 11:35:16,0
H6Eug1lP8LxexxUg4y9tdQ,naFGcne3L3jawX6dojSE4w,Jimmy Lee on Sunday nights is a must see!,2011-05-02 00:35:48,0
trf3Qcz8qvCDKXiTgjUcEg,UJ7tvlyEHvGpwJuwq7W9LA,I got an itch and I need to scratch it.,2010-04-03 00:29:28,0
gW-UD-NJ03CKXfqJ_E3wRQ,ldejk5kI6yFFgMuV0uYGFg,Let's  see how this compares to antique shoppes on Cherokee....,2010-11-20 21:01:33,0
BnBQ0UU9uSiI_0cbCZ4lsw,zwcWzqineLPY4qDhCJ2Jtw,They have a new Cobb salad and it is a vast improvement.,2012-10-05 16:47:10,0
YnKfyDwUtze7RYSrnI4jVw,aM3gFY8Eq2KJuvNBlGPJEA,I luv lunch time!,2010-12-01 17:30:24,0
YcFBzOzqdVgbhpvRbIZ05g,LKLm4SgIHz48rQYlBRuaHw,Love this place for a cozy sweet spot especially when the weather is nippy!,2017-06-22 18:53:31,0
rRrFcSEZOTw6iZagsIwTFQ,NIEVMHDegSZ6E_2DhqXD6A,"Grand opening is this Saturday, 20Jun. They have veggie burgers too!",2018-01-18 03:10:27,0
iPkdNziqnhNukjnmsrSzmg,Gw_PUqVT9e4AiC_kj9BJJw,Sold out of food first day,2017-09-23 00:33:48,0
KRNbW2TCluXsd8VtNJ8uew,m0FGtr2iw-0adkyVHsI0Mw,There are lots of power outlets in the back in case you need to work.  Generally super quiet and conducive to working.,2013-05-20 17:18:20,0
2WuJy0fJckCVuVXImBle1w,R1lq1J42UkLz4sEOOG6CVw,Dani b is drunk,2011-05-21 06:23:13,0
PtjALklVvaFWQVbN7sRotw,EmN6j5PKKUL7DkXnM267aQ,"If you order the soup, which cannot be beat, ask for a napkin.  The tiny one under the soup is only an indicator of your server's steadiness.",2014-10-12 18:09:58,0
kW6EFl65AyoTTjLSXo7HQA,2BMk_drsikKWslJCXmQtjQ,"Rooster is awesome
Their flavored  mayonnaise is the perfect compliment",2015-07-27 16:50:45,0
Qjd7aIiKqnd68IfaR2EPoA,iA0csH3u6Ug1x1Pt0-El-A,Have a lot of time.,2014-06-27 16:42:41,0
MUO1oi3Yg435GY5TWYHtCg,56M2bwaaSzcmzr2dyEfYQw,Lunch with Mrs C!,2013-07-06 18:11:47,0
lMY8NBPyzlPbbu-KBYfD9A,C2JtfhOZ3PPzIS9V5arQ2A,Kids area upstairs,2015-10-14 19:18:39,0
jCLjVfSMbvLkSH2ZMkryZQ,hmp38bs96zxjyNOnMAsG9g,Honey's 28th birthday :),2012-01-02 03:10:19,0
_FHvQORwy-C-0AZbBXEbPw,MdHpWoDncaL0yHQ9Pnilbg,I recommend the cheese curds and cheeseburger pizza!,2015-06-16 23:49:37,0
z8JBksBFZYOdjxi3PbsZBg,dHS3dwYAGIya7yd1d3J1DA,Remember to say please and thank you!,2014-06-04 23:28:18,0
J06FSIiBAYknk9N1J_hjRA,dHS3dwYAGIya7yd1d3J1DA,"I think I was the first person to comment on Sweetie Pie's Upper Crust.  Hands down, this was the only place I went for soul food.  But, what I witnessed today has  changed my mind. See my Feb 2014 review.",2014-02-21 01:47:23,0
k9lOYp2MonofJSVr3hDUFw,aM3gFY8Eq2KJuvNBlGPJEA,You can order items by the case and receive a 10% discount.,2013-09-15 19:15:54,0
g1etLmsmplrSVy_vKX90-w,r2Ruoyo2Xdt1Zuk5iba3mQ,Not sure if Pilates is your thing??? They offer free Demo classes throughout the week which is a great way to see if you love it or not! Totally take advantage of the Demo classes,2017-06-14 04:07:30,0
sLgekUp1uedWpnDsztvkVw,WYY48I1MVYSmVdd_ZQ1EOQ,"The vibe of this place is really cool!
Adult Arcadia with a very nice play space!",2016-11-19 04:02:53,0
33v8c5ftrKuDGTw1ZQ2toQ,n6c9PiJIpe1Vjuv3o-JRxw,Hotel looks awful.  Embassy Suites lite even.  Stay at the Four Seasons and just come here for the casino.,2011-04-11 00:09:33,0
kfiBpwAZFxAo_RcrBmQjbA,AtQLrRpQan7UtJcIAo9hsA,Cupcakes...yummmmmm!!,2012-04-17 18:02:09,0
RrSJacJC8pzT1gD0nxAQQA,Q1jnPDnpmUc6U6U_-wbgAw,Need energy....and a blueberry scone!,2012-04-20 13:41:08,0
YnKfyDwUtze7RYSrnI4jVw,HKS-63JzfR0DMNVLBuokYw,Bartenders could use customer service training our first night here  one of the guys Who is here again tonight acted the same way. Disappointed!,2013-05-28 23:19:45,0
-ibb_cZiaht_DjkIqDUF_Q,C2JtfhOZ3PPzIS9V5arQ2A,Friendly staff. Creamy cappuccino and a nice (yet small) pastry collection.,2014-03-22 14:55:51,0
6s4P9uNueye2eDePY2qMkA,3M2zIKwVz2J63SlNiirgVA,"Great food, bright atmosphere, & fast service. Recommend the La Bandera!",2015-09-12 01:01:56,0
JMtTO8a2ji_D4j3McSiJsA,5Ey0mpTSBtywfTe3CotMgA,"Yeah, they have one in St. Louis. Dream come true...",2011-11-15 18:14:06,0
r865NeiP-94XA39ELBmagw,gKBqK-FFq7EGOUscBqb1iA,Had to get the hell out of Dodge. Apparently damned fools park all the way up Southwest and Manchester for the Dogtown festivities.,2012-03-17 17:41:03,0
2hFUsjBPipliERU9zULkHw,1ulD4HL2G8qbpEuuWFDSqQ,"OMG, the spicy mixed pickles! Delicious and intense!",2017-03-12 23:43:49,0
Pk0AigH1-Hp_Vgv60sfVoA,2BMk_drsikKWslJCXmQtjQ,"Don't forget you check out the drink selection!  Bloody Mary's, mimosas, Breakfast Beer!",2013-02-18 16:26:07,0
PWdye8-VRbkTtKP8oCvDYw,wz_7_3PsEUpApmZVdAhtYA,Yummy margaritas and nachos!!,2013-04-07 19:31:45,0
LK5O-lkUKwTKCBote4I1yQ,eORwNQsgjeJGrUPnQFJ9xA,Carry out,2010-03-30 22:09:44,0
QPN_qf55-FJqOBy6TeVIfQ,dHS3dwYAGIya7yd1d3J1DA,Great soul food. Greens are genuine.,2013-06-21 17:24:12,0
UMC2dKiLVhfGSvHX8QQeOg,yQlmWvssDecmegK0LvVppA,Day camp hours are from 7am to 7pm,2014-11-04 01:47:39,0
QmibgsmeUV6ikmkIb34dZg,Qcf4ihbB6V0FykFxppv_8w,Definitely add the outdoor pool membership to your normal membership. It is only 50 dollars for the whole summer! Great deal!,2014-06-06 20:28:46,0
lMY8NBPyzlPbbu-KBYfD9A,C2JtfhOZ3PPzIS9V5arQ2A,Cool mint toddy,2016-05-31 14:42:39,0
UlWDGR0QrBbdFsVY6ugocw,naFGcne3L3jawX6dojSE4w,CMYE... Pizza & wings!,2011-04-13 22:45:52,0
Hf7l7qy6otrpymbxGsU8fA,9SQlv-ogZ7lvqe0yzHd4wg,Love Tracy for a wax. She is professional and was the easiest waxing experience I've ever had....Great place and Great People!,2014-06-27 15:31:10,0
8JOcYiFEpNHxXZsijq7FeA,eORwNQsgjeJGrUPnQFJ9xA,This place has me craving it!,2014-06-15 19:41:10,0
YnT7fzXSQRHOuCKZTwkQVw,m0FGtr2iw-0adkyVHsI0Mw,I waited 20 minutes for a mac and cheese order. Not sure what the hold up was...,2017-04-07 18:07:04,0
aJe-1-EPBTw4gxfwkRAidQ,gKBqK-FFq7EGOUscBqb1iA,Fire out back!,2010-03-28 04:23:43,0
eTvp_hYnsrI5-ow_sQ31_g,AtQLrRpQan7UtJcIAo9hsA,Cupcakes 'cause I can.,2016-05-13 18:09:58,1
XmuHeOMy07nP__EvWTsKaA,1ulD4HL2G8qbpEuuWFDSqQ,This place is so good. Quick service great location and the buffet was phenomenal,2018-03-20 16:58:49,0
VSLfO9izQ61piPuiFWqDYw,3M2zIKwVz2J63SlNiirgVA,The food was amazing.... but the service was terrible.,2018-04-06 16:43:32,0
-TxxAxdrASEgYeXTZDSQFw,56M2bwaaSzcmzr2dyEfYQw,"Heard good things about this place, they exceeded my expectations!  Delicious!",2013-10-02 21:44:58,0
60RKNAZwY5EUooJf624aKw,DhDndApZGZZpzEpAiExO-g,Recently moved to a new location on Big Bend. Easier to find. There is a small Drive just south of the building at a parking lot behind it,2015-01-15 22:40:35,0
LmcmtwlBOkx_VTRcSmYuAg,Gw_PUqVT9e4AiC_kj9BJJw,Place holder. Will write review tomorrow.,2017-09-30 05:24:04,0
Mka6bd7_oZ8gkKzq0TjKVw,gKBqK-FFq7EGOUscBqb1iA,"where county hipster wannabes go to pay 6.25 for beer, Everyone looks like they stole their clothes from the kids in my 6th grade year book",2012-01-06 05:02:47,0
-_ZU94E5OVrErtwfYIhBCw,79nXYNRPoZBc9_y_OLZg2w,Portobello Taco! Get out of the way good!,2016-12-07 19:22:57,0
pQrWjL22u-vSWMwS9yZ_Yg,2e7nTXMc-l0cM_YpV5g5Ow,Try their pizza.,2012-05-26 13:46:01,0
Ohl_ZGDvH2zNMaDfpd-D0Q,dy5RAIb1Bf3RbytKRV0gWA,Great if u r in a hurry. Hold ur nose when u drink the beer and u won't b able 2 tell how crap it is!,2011-02-05 02:31:03,0
eDa1nNovY9U2EcSp44COgA,_8bELjUz5tnftBbXAxKyjA,Horriblely slow.  Grounds in my coffee.,2015-03-21 13:33:30,0
Htn0zMg5jDBhp-TRx1dBUg,zun6IVJa7wYe3wAPqWnPGw,You can add chips to a base (white rice with chips) for an extra level of crunch. It really ads an extra dimension to the bowl. Make sure you break them up before chowing down though.,2017-11-09 17:03:46,0
YX32uIyzBZYSIKXQFkD2vQ,aM3gFY8Eq2KJuvNBlGPJEA,Comb honey and freshly made guacamole!,2014-09-05 19:59:37,0
lMY8NBPyzlPbbu-KBYfD9A,NJaR_2hke7NNAC6l1Ohr8g,Late Happy Hour available 10pm-close,2016-02-17 03:05:54,0
HR5TCqAjP9rlM_n_BA0JfA,KbGLbMi7LNgdsdYg9hWm_g,Beautiful and natural make up applications as well futuristic costume make up (did make up for movies previously in Hollywood).,2016-01-04 22:00:23,0
UviqA_GlOCWT7XgCM65jYg,3XXt0s_SDC9SyFTiIPNSgA,We love this place!!,2018-04-11 18:47:29,0
lMY8NBPyzlPbbu-KBYfD9A,_vRvoyDL4Q5gN7vkSZNNIQ,Best dentist in St. Louis....not just my opinion it's fact ;),2011-10-07 22:59:37,0
DPrGk8IyJdmVga4-urpoqg,BtROhQfrGdoWZ_t9zwEVUA,They have everything . I love this place,2011-04-20 19:22:58,0
TXsXnBEabsmp7Z0Ge1VCDA,G3hJxTP1RNu5O800OrbdcA,"The service is great, this is my morning breakfast spot",2016-01-30 22:23:20,0
zo1-wWWQLQxFR-Y79aVAHw,1273Bls7BI8qD0nw2an9vw,Nice wine selection,2012-10-16 21:21:57,0
60RKNAZwY5EUooJf624aKw,aM3gFY8Eq2KJuvNBlGPJEA,"Wednesdays are $9.99 pizzas. Order well in advance, bc it can take an hour sometimes.",2011-02-09 23:47:03,0
6vpgCoUEMV4mm4Iokyqngg,2uxrXNQ7RqD6drCtOHeIMw,couldn't have had a better experience.  lisa made our home buying a blast.,2013-12-19 00:51:57,0
Mka6bd7_oZ8gkKzq0TjKVw,gKBqK-FFq7EGOUscBqb1iA,Couldn't drink my 6$ beer fast enough. This place sucks.,2012-01-06 05:04:51,0
CCDtU0QIVBzJhh0b7ni7aA,fC03dk7N8XV-RzGh0UJgmA,Good ice cream but terrible portions,2017-07-30 19:32:13,0
RYsKa2UBPnKyCz1ddR_48w,7ZQYMFjKj7AK1vzCi0BNyg,Nice heated small outdoor patio that is enclosed. A great place to dine and have privacy.,2016-01-08 17:47:26,0
