user_id,business_id,text,date,compliment_count
flRJ56CSuNzrq4UikIPeUw,fuXrwJhfEsvMlrBGbigLJA,Come early for breakfast on the weekends. There's always a full crowd.,2014-04-26 12:54:34,0
6skU7psOfkA6MulD5PzA2g,fuXrwJhfEsvMlrBGbigLJA,"Don't complain about your food, they won't fix it. They will say that's the way they make it and then force you to still pay for it in full or call the cops on you!",2014-12-28 07:37:25,0
RKULSOrIvvYpDmtuYXEXzA,fuXrwJhfEsvMlrBGbigLJA,Decent place,2014-04-19 01:24:44,0
bsNS8tvMDn9ntB8OP3rNsw,lCBNG5NW_W138NpHM8Mv-w,Their guacamole is pretty decent.  I also enjoy their fresh sliced jalapeños.,2014-08-15 23:22:32,0
AShkQIeLRGUw3AsO_G3Pzg,Q5FkXVfNSYGzCCV2Wxl7cg,Love this place. A little pricey but you get what you pay for.,2014-09-12 20:20:25,0
khgj-bllN4wbgykJ3MSL-w,3sMGEl72eiDbble1RO34ng,Pumpkin Spice is in,2013-09-01 00:06:02,0
y1tpcTA-tTefyBjcqsAqxg,h4uQyT3dGoKbelijli09DA,"Between groupon, living social and their website, there is always a good deal, so always check those before you go.

If you can, go during the week to avoid crowds.

Always make an appointment (you'll probably wait anyway, but it won't be as long).

When you make your appointment, let them know that you want a senior photographer. I've seen a real difference in the quality of the pictures with someone that has more experience.",2016-08-15 23:05:26,0
RKULSOrIvvYpDmtuYXEXzA,nMxfEiAANa_FsrCZZVHoEg,Only us die hards willing to brave 15 degree weather are here,2014-01-24 02:26:12,0
wGqF01YaUYyF0aK8R8H9Lw,_vpBZchhMdophORn2Sgb0Q,"This place is phenomenal! 

However, they do not allow you to put the tip on your card. Other than that, I will keep coming here!",2014-01-10 19:47:00,0
Rr4cLb6Go91FT134o6RsKg,Q9sFXUwe6HIlciXXzBUz-A,"I love this Disney Store, it's huge.",2016-02-16 15:27:59,0
mfdynSEJOxstqoL_lGg1mg,N915jyMIpD-9SlU3EURSZQ,Great place to purchase appliance with that small town and special attention. I have been a customer for years and still very happy. I recently purchased a washer and dryer. The dryer smelled as if there was a minor gas leak. I called DVA and the owner came over immediately on a Sunday and fixed the problem.,2014-08-31 15:56:55,0
Slc16vviuuTWgZ9OsaJzKQ,yf1fXCSYCKvUGUgv5KaInA,Make an appointment,2012-01-11 22:44:33,0
u1gUbwyeBe8mtV97hZyImg,_UkuPzo66XqIN2hvYLlqEQ,Good every time,2014-11-22 23:01:25,0
QTD7dvm0Zwq_jM9kHhmaoQ,nBsGttca0HUByGLDFY0wsg,Bagels are dense or possibly stale. They need a new recipe.,2017-12-10 20:22:01,0
GDC-MT4dQM_lmopCjCqAJQ,jZy7m53Eud2cGOAPSum4fg,Plenty of parking,2015-02-28 23:25:10,0
lRRuTimITgwzoXLIM3g9qw,fBNA-TdL4RcKVVKcku8HUg,"Straight from the Manager...
This Saturday, 6/8 is Springfield's Melt Down grand opening.. The first 250 customers get a free grilled cheese.. They open at 11am.",2013-06-05 19:22:00,0
EXJj7S_nsfqgraUUaYM3BQ,vFpbUcVAXxrSz5mFIzKbyw,"Finally, It's here! Come enjoy w/family & friends, good 4 all occasions.",2013-03-08 00:33:20,0
bgRLRIWqv7zCJOYuboKPTQ,QWia-PVZBnIyIXFYtt0Orw,It's an Italian zoo here tonight!,2012-07-29 22:39:59,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Immortals....,2011-11-23 18:23:15,0
vU9_lZqJQIR8btUYw7fqxA,nP0Bf2hdJiw8kQmm9MgiqQ,The staff here is very friendly,2017-03-09 22:09:17,0
hPHUeMuxst6r0dOEg6ZcWA,Zft41ckwpC3796GyeYnMEA,"3rd time here - all tacos are on flour tortillas, but they are happy to sub corn & explain in detail what on the menu is gluten free",2013-12-12 17:54:36,0
OQGylmAGV8S1ha7gT-ueCA,oH7kVPQy98Dvh1dNVvkwpw,"get the crawfish, or crabs in fall",2016-12-06 00:01:17,0
ED7fXMpz8F890Zs1ev1QuQ,Rt4xYQBWC8i2xqLp9dP7XQ,"Not really impressed. Doesn't feel like its run like a tight ship and I found the cheesesteak to lack in flavor. The onions and peppers are an overbooked afterthought while the meat is really boring and lacks, well, meaty flavor. Disappointing. Hope the downtown location is doing something different.",2013-09-02 21:36:27,0
2TWLNvlLeJ3oGf9t2gkrZA,LcfXZV38PcTUEnZoM2vzXQ,Cheddar bay biscuits!!! A must have!,2014-07-27 18:45:36,0
iY262MNxieewhtFInDY4Rg,WM3q-7scdPUei6fu4SJFYw,It's ALOT of meat in one sandwich!! Come hungry!!! And make sure u get gravy fries!! Nommmm!!!!,2015-06-09 18:01:36,0
ycfhfYFZ8LMEtjkgR5WNlQ,gu9H6XoryCn07BfPsSdeSw,First time,2014-10-08 16:48:36,0
2cIlse4JbQjVB7qJowyguA,vFpbUcVAXxrSz5mFIzKbyw,"I was not correct about the glass room.  Just another bar area, no smoking.",2015-02-09 06:38:30,0
k_muz40jJaiY1PVga6NDXA,U6zh5WCZfV3iwtAdLQKfqA,Genuardis closing down and reopening as Giants.,2012-07-03 22:00:53,0
MVdWBBaV2N0ugklM0yXBxw,PF21rnDm1-rqhiNYSnszFA,Absolute worst Subway in the franchise!,2017-05-23 15:54:26,0
2cIlse4JbQjVB7qJowyguA,vFpbUcVAXxrSz5mFIzKbyw,Get the pitcher of margaritas or sangria!   Craft beers too.,2015-02-10 00:39:52,0
RKULSOrIvvYpDmtuYXEXzA,GDDbvttSwbAGkOCrjb0HUg,First time check in,2014-04-11 00:57:13,0
hZj2bbmZbYnqRn2n7N4-9A,LcfXZV38PcTUEnZoM2vzXQ,"Pretty good place, although a little pricey for the quality.",2015-10-17 21:54:54,0
ppsm8EDKjA1fp1yTCP3RrQ,vFpbUcVAXxrSz5mFIzKbyw,"First Friday that it's open, and there's an hour and 15 minute wait at 7pm. They ran out of pizza. And there was a fight going on in the parking lot. 

Delco has officially taken hold of this place.",2013-02-16 00:11:03,0
gKHTEQ1MthwlNesimYmoQg,Us3tge4ggVm8JwL9DzahRA,Still parking on a residential street instead of their own parking lot!?!,2017-06-15 23:27:56,0
Oi1qbcz2m2SnwUeztGYcnQ,HFq60sdhRCUcauMDVy3Zdg,Golden Monkey on draft. Excellent!,2011-08-14 21:05:55,0
R95jUAYcnhesh9L5kCSeSA,iLK3A45AX5mIzp06gf1DTg,Best place to walk to for a snow load.,2014-12-07 23:33:42,1
bsNS8tvMDn9ntB8OP3rNsw,WM3q-7scdPUei6fu4SJFYw,"Take-out is prepared very quickly.  My suggestion would be to order your take-out while on-site vs. call ahead.  Not only will this decrease the amount of time the sandwich is prone to hitting that state of sogginess, but also affords you with the opportunity to enjoy an ice cold beverage.  Part of their ""secret"" to the frigid temp of the draft beer is that they submerge their pint glasses in ice-water after being washed by hand.",2014-09-20 23:18:00,0
AShkQIeLRGUw3AsO_G3Pzg,HFq60sdhRCUcauMDVy3Zdg,"Love this place!! Really good bar food. Good mixed drinks. Great, friendly service.",2014-09-12 20:22:09,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Ides of March,2011-10-08 15:36:53,0
nXMMoDzXRByQiWH9cf-FAQ,fuXrwJhfEsvMlrBGbigLJA,The healthiest option is the healthy heart omelette with cottage cheese. Served with no bread and no coffee.,2014-05-09 13:14:57,0
IpLRJY4CP3fXtlEd8Y4GFQ,mLhVT1B9NtxiDR9ZPfgL1Q,"Shopping, as usual! Makeup and shoes .",2011-07-26 19:31:05,0
ppsm8EDKjA1fp1yTCP3RrQ,4L-EFUYsGqhYTaFsTDjJXg,Rich Sculli loves it here. That's good enough for me!,2013-04-08 00:49:00,0
LdEYnIyrZjPeIcdG7A_YSQ,QhYkr3FO7fz65ULwDPCeEA,Brunch on Sunday's - complimentary mimosa!,2015-09-27 14:38:05,0
E_9Mix_1Z2njw4ct7VRCGw,x-OeJcJWtYSNpwIxSrOiRg,"This had one of the nastiest bathrooms i have ever used or seen!
After reading my review, Owner made changes AND both Restrooms for men are presentable.",2013-09-07 07:10:33,0
MDYPe6zaflgXSKjgoUEHwg,krZ5_FIbqoJ0_viFpAPrDQ,Dirty,2012-11-12 01:04:28,0
9sHfCA7_y5DkQM2I3ykHzw,9TB2gtstGy1wLp3VRkiuXw,For a limited time you can order a $17 lobster sandwich.,2011-05-24 15:45:39,0
ycfhfYFZ8LMEtjkgR5WNlQ,fuXrwJhfEsvMlrBGbigLJA,Cake display was amazing! We were seated promptly.,2014-04-08 18:04:28,0
hfszokK3lPVa9hC-Gay0UA,RrcM5i8jCWFMnZMPKmLxbg,"Plan on being free for 2+ for an oil change..  I arrive at 8:30 am with an appointment and it is now 10:18 am and I am still waiting.  Maybe they are just busy, this is my first oil change with Payne.",2016-02-02 16:18:34,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,"Safe House! Very good flick. Bourne Indignity stuff. Denzel is Great, again.",2012-02-11 18:12:57,0
RKULSOrIvvYpDmtuYXEXzA,JlKFtRKMFhHs77p_1CAdGA,...been coming here for years,2013-05-31 15:59:07,0
QAxPC4NQYEXbxRMgjfYsVw,Wtj7-BxmYuqfsoH4bZ8GHQ,"Horrible customer service, it's clear they don't care about their customers.",2017-01-01 22:42:01,0
R95jUAYcnhesh9L5kCSeSA,QhYkr3FO7fz65ULwDPCeEA,Great for parties.,2014-08-23 20:21:02,0
gKHTEQ1MthwlNesimYmoQg,Us3tge4ggVm8JwL9DzahRA,"Susan, I don't think they have a kitchen?",2017-06-15 23:30:37,0
bsNS8tvMDn9ntB8OP3rNsw,AR40OdJOSE0owSiUCAbyUQ,Elizabeth provided a magnificent stone massage,2015-10-24 20:44:22,0
krs31wGmvy1OHr9556aWyg,LcfXZV38PcTUEnZoM2vzXQ,Happy belated birthday to me!,2012-08-20 23:50:22,0
dqucQwA-CHWhUczwqIxKKg,ui4DfohP2wEh-BJbr_2D-w,Really good casual place for breakfast for lunch as long as you don't mind sitting close to and talking with your fellow diners.,2014-01-08 16:34:57,0
E_9Mix_1Z2njw4ct7VRCGw,TFqxC06GfbmEV5ZU6NmPIg,No Crying Tiger!!,2012-09-02 21:45:21,1
lcTZKeVf83ESsckpD6rByA,RPgxx0yCxGXvWx8KKpc1DQ,Stay away.,2015-01-25 16:26:00,0
xAWmRgn72zqpH9B79Tb5tw,GDDbvttSwbAGkOCrjb0HUg,"I wouldn't be out on today & never did a Blk Friday. To much hype, but they're out here. I'm waiting for my daughter in my car. Bad enuf I have to work 13 Friday....... Lord help me not hurt anyone.... Y'all are crazy.....",2012-11-23 02:33:01,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Hunger Games with my son,2012-03-25 13:25:24,0
dykwKfdDbh6d_sKlFT6MsQ,5WV6w8xz2y2yFxicQmULPQ,Clean lanes .not very crowded.polite staff,2017-07-29 20:28:11,0
OgYi5x02MBukfxPNFe1ePg,Rt4xYQBWC8i2xqLp9dP7XQ,It's cheesesteak tiimmmmeeee!!!,2011-05-31 17:59:35,0
NIvJg811OO-ovOOg_2udAw,NaA1lTPxouNLq-zFI3IOYA,good service friendly staff USUALLY........BUT NOT TONIGHT !!  .......the firecracker shrimp is delicious!,2017-03-17 23:59:17,0
DTvYk_Gx9mJgB9fn555ppg,JlKFtRKMFhHs77p_1CAdGA,Always make an appointment.. They get very busy and booked very quickly.,2012-04-25 12:37:15,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Bourne Legacy.......,2012-08-12 17:11:42,0
YdS5TAh_BSqKz8YRx9O0OQ,J88CJWJi7UvpUiBBrRS0gA,This place is great food.,2017-10-08 01:54:44,0
RO5-M7BND47A6bF78PrVSQ,iWpS5QvlOqAthz-XIp09jA,"Anyone with celiac should avoid, barley in everything including their bbq sauces",2016-03-07 07:35:43,0
dqucQwA-CHWhUczwqIxKKg,IIQ0RfnySPSHNRi0sWTloQ,Great parking!,2015-04-11 16:56:34,0
JOrDiXIgpb0sjtd7Cr3CdA,JRnBeNG6jgGr-YGAulSL4g,Water for elephants :),2011-05-04 23:08:14,0
960H49rRrGlVrK_fn07hXw,V7TaLZ5EB94hqRIZ1_xjGQ,Excellent! Great service and great sushi in a nice atmosphere,2017-09-21 16:30:36,0
khgj-bllN4wbgykJ3MSL-w,_UkuPzo66XqIN2hvYLlqEQ,They now have lunch 11:00 to 3:00,2013-08-25 15:28:21,0
CADhesj7J_-U9PKVpPGq4g,QWia-PVZBnIyIXFYtt0Orw,Take Out for Valentine's Day.,2012-02-14 22:46:05,0
3P-TNvo7zSNPUVkiDkNTqw,vFpbUcVAXxrSz5mFIzKbyw,I absolutely love it here. It definitely gets packed at night so be prepared to wait. Great beer selection and good prices. Love sitting on the sofa and watching the Flyers games.,2013-02-28 01:27:37,0
EXJj7S_nsfqgraUUaYM3BQ,vFpbUcVAXxrSz5mFIzKbyw,Hanging out by the bar as always.,2013-03-25 22:46:46,0
zSFufyvJ1_1AIxBk0QRd_A,28XH9UYU-uGajC0Nz5Bwog,Friendly staff though they need to work on speed!,2017-07-25 03:46:01,0
ppsm8EDKjA1fp1yTCP3RrQ,yYbKiItwE3eQIP_yI_26Ug,Not too busy at 6:30 on a Friday night.  Maybe a few pies being made and half the workers standing around chatting. I don't consider that a good sign.  But probably due to everyone going to the shore on weekends.,2013-08-23 22:27:56,0
j70kTA7N_CY5cD21Wn9OaQ,Twy-1_FM5ROYMi_frf-ecQ,"Order from here ALL the time for  their pizza and the speedy Gonzalez salad.  Never anything else. Wings always taste like they been siiting most of the day and just reheated , Cheese steaks definitely 1/2 full no meat all roll. Disappointing for $8 .",2017-06-28 22:01:53,0
IpLRJY4CP3fXtlEd8Y4GFQ,jcnKA1gG7Tek_UT2zWBI6w,This place is packed on a Friday night! Damn!,2011-05-13 21:29:38,0
Bc5UcUIAuX9H-GGbtGFcsg,h1u9lMSoDeBSg-5VmWUaVg,Very bland food. Not appetizing at all. First and last time there.,2016-01-07 22:52:32,0
i_gAp9Vt7GlEdNLAsByysQ,V7TaLZ5EB94hqRIZ1_xjGQ,"In town for a night, all the reviews on here are spot on, this place is fabulous!",2016-12-09 01:31:34,0
5tjsufptT7zlg2XVWvq_iA,LcfXZV38PcTUEnZoM2vzXQ,Got's t'celebrate!,2012-06-11 23:15:32,0
RKULSOrIvvYpDmtuYXEXzA,nMxfEiAANa_FsrCZZVHoEg,Late night shopping,2014-05-07 02:04:55,0
ppsm8EDKjA1fp1yTCP3RrQ,IC6V676r9XgKrsTF10JtyQ,Go buy from Steve F if you go there to get a car. He's one of the good guys. Friendly and a real straight shooter.,2012-05-30 01:06:19,0
kAoiqOqBtZElu5HXFLvS8w,Rt4xYQBWC8i2xqLp9dP7XQ,"Not like the city locations, but it's close enough so it's worth it.",2012-12-02 23:29:30,0
S8oIpAi28g0DExRRaCwoqw,gs_bPj-MhI4vwIVtr-6ZEQ,Nice place good beer and music. Nice place on a lazy rainy Sunday afternoon.,2018-02-25 19:11:03,0
CADhesj7J_-U9PKVpPGq4g,Ciqsv4U4zuUnv8lDBPUGjw,Picking up my Disney Trip Materials!!!,2012-03-30 19:01:55,0
JEguZjQ5t4nLK0gMJ7RipQ,krZ5_FIbqoJ0_viFpAPrDQ,Too freakin slow in the drive thru.... 35 minute wait for $10 worth of food.,2016-11-14 00:37:04,0
NIGRVTOqu4SSdZOPQVIuIA,V7TaLZ5EB94hqRIZ1_xjGQ,Great food at a great price . The sushi is fantastic.,2016-12-31 00:50:03,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Killing them Softly: Brad Pitt,2012-12-01 01:00:20,0
_hPjqzQDiyw1-4U_IAETpg,vFpbUcVAXxrSz5mFIzKbyw,"Try the snakebite, you'll enjoy it",2013-03-29 23:56:13,0
OmRvLet_znpAu000ipvn6w,vFpbUcVAXxrSz5mFIzKbyw,Try the Chicken Nachos. They are delicious and full filling!!!,2015-05-11 00:45:40,0
xAWmRgn72zqpH9B79Tb5tw,JRnBeNG6jgGr-YGAulSL4g,Fast & Furios  6,2013-06-01 17:17:37,0
E_9Mix_1Z2njw4ct7VRCGw,jcnKA1gG7Tek_UT2zWBI6w,"Thank God for The ""A""!!!",2013-03-12 15:39:42,0
CDMDkgXB8kdo3DASMFtf2w,QWia-PVZBnIyIXFYtt0Orw,With hubster & mom in law,2011-01-16 02:02:53,0
RSJrCw4HEY7P3VS-Fe_N-Q,TFqxC06GfbmEV5ZU6NmPIg,The Pad Thai was delicious!,2013-11-18 01:13:47,0
M_gyNe1GCuAIVGUWWO28ng,vFpbUcVAXxrSz5mFIzKbyw,Ryan at the back bar needs to learn to make a Top Shelf Long Island Ice Tea. Too much gin and sour mix.,2014-07-29 01:53:45,0
NmyXrzjOfFOeiC-zqOhXnQ,V7TaLZ5EB94hqRIZ1_xjGQ,Great little sushi place,2018-02-02 14:10:53,0
OmRvLet_znpAu000ipvn6w,vFpbUcVAXxrSz5mFIzKbyw,Their wings are awesome!!!,2016-01-09 03:23:29,0
H0N7D8PvP2_9uFrimAgZeg,3HhWrnNjv1J_yog9eFZFDg,"This place is nasty. The food seems unoriginal, and not fresh.",2014-06-22 18:14:03,0
k_muz40jJaiY1PVga6NDXA,S7bRCe31-pZNNivo9HmYeg,Brand new Giant in the old Genuardis that Safeway basically abandoned.,2012-07-16 21:17:11,0
fdH3VPH9VcgL1xDnGo-rfw,WM3q-7scdPUei6fu4SJFYw,Weekends always busy and a good time,2010-07-03 04:07:35,0
Oi1qbcz2m2SnwUeztGYcnQ,iWpS5QvlOqAthz-XIp09jA,We have always had amazing service here! Kudos to management.,2012-03-11 20:27:31,0
dqucQwA-CHWhUczwqIxKKg,QWia-PVZBnIyIXFYtt0Orw,"Got attentive,quick, respectful true Service here today from Alexis at lunch.",2015-04-22 16:37:10,0
E_9Mix_1Z2njw4ct7VRCGw,Nhnyj_uLaG3U133WnNFPUg,Ottoman OR Hassock???,2012-12-03 21:16:58,0
KYPSY8q5sHwzc1tL5o8YKQ,95XHgaPRGCEF68WHBPZUdg,Writing review so I will never forget sandwich heaven.,2014-11-09 20:18:16,0
G8tS7aU-HMVHptdc0vF1SA,xLXflar_x0cajDELyp1F3A,Nicest staff and best sandwiches around!  They were so quick to cater to our needs,2016-02-04 19:29:48,0
f97PdSXx77rtDI_pqPpVMQ,95XHgaPRGCEF68WHBPZUdg,"New location in Springfield, PA! Its not just about the Bobbie. The Slaw be Jo is like a roast beef special on 'roids!",2011-12-04 21:43:27,0
GDC-MT4dQM_lmopCjCqAJQ,WM3q-7scdPUei6fu4SJFYw,Beef combo. $2 lionshead!! Yahtzee,2015-04-02 01:02:01,0
_7VEyrZ5gERe8sRRhqWGpw,fuXrwJhfEsvMlrBGbigLJA,Coconut pancakes!,2012-07-13 14:56:10,0
hJPTuggjKM9-iJQyMOY6fA,fuXrwJhfEsvMlrBGbigLJA,Good food!,2012-04-29 18:15:38,0
kAoiqOqBtZElu5HXFLvS8w,qGrjQ-c1uBfkAzS3YJVoNA,"One of the few places around here that has Bourbon Chicken, and it's pretty good.",2013-08-04 17:43:19,0
